teamName,playoff_games_played,playoff_wins,playoff_losses,playoff_win_pct,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_wins,regular_season_losses,regular_season_ties,regular_season_win_pct,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_wins,home_losses,home_ties,home_win_pct,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_run_diff_total,home_run_diff_mean,away_games_played,away_wins,away_losses,away_ties,away_win_pct,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_run_diff_total,away_run_diff_mean
Fremont,1,,1.0,,1.0,1.0,1.0,15.0,15.0,15.0,-14.0,-14.0,36,6.0,17.0,13.0,0.16666666666666666,4.217391304347826,4.0,97.0,7.304347826086956,8.0,168.0,-71.0,-3.08695652173913,14.0,1.0,7.0,6.0,0.07142857142857142,3.875,3.0,31.0,9.375,9.5,75.0,-44.0,-5.5,22.0,5.0,10.0,7.0,0.22727272727272727,4.4,4.0,66.0,6.2,5.0,93.0,-27.0,-1.7999999999999998
Fruitport,2,1.0,1.0,0.5,6.0,6.0,12.0,5.0,5.0,10.0,2.0,1.0,35,4.0,5.0,26.0,0.11428571428571428,5.666666666666667,6.0,51.0,6.222222222222222,3.0,56.0,-5.0,-0.5555555555555554,12.0,2.0,,10.0,0.16666666666666666,8.5,8.5,17.0,0.5,0.5,1.0,16.0,8.0,23.0,2.0,5.0,16.0,0.08695652173913043,4.857142857142857,4.0,34.0,7.857142857142857,10.0,55.0,-21.0,-3.0
Fulton,2,1.0,1.0,0.5,3.0,3.0,6.0,3.0,3.0,6.0,0.0,0.0,20,2.0,7.0,11.0,0.1,3.0,2.0,27.0,9.11111111111111,10.0,82.0,-55.0,-6.111111111111111,13.0,2.0,3.0,8.0,0.15384615384615385,5.0,5.0,25.0,6.4,7.0,32.0,-7.0,-1.4000000000000004,7.0,,4.0,3.0,,0.5,0.0,2.0,12.5,12.0,50.0,-48.0,-12.0
Galesburg-Augusta,1,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,34,12.0,9.0,13.0,0.35294117647058826,5.714285714285714,5.0,120.0,5.380952380952381,4.0,113.0,7.0,0.33333333333333304,19.0,10.0,4.0,5.0,0.5263157894736842,6.642857142857143,6.5,93.0,4.5,3.0,63.0,30.0,2.1428571428571432,15.0,2.0,5.0,8.0,0.13333333333333333,3.857142857142857,3.0,27.0,7.142857142857143,8.0,50.0,-23.0,-3.285714285714286
Garden City,1,,1.0,,4.0,4.0,4.0,5.0,5.0,5.0,-1.0,-1.0,25,5.0,5.0,15.0,0.2,7.7,8.5,77.0,6.2,7.5,62.0,15.0,1.5,9.0,3.0,2.0,4.0,0.3333333333333333,6.6,8.0,33.0,6.2,7.0,31.0,2.0,0.39999999999999947,16.0,2.0,3.0,11.0,0.125,8.8,9.0,44.0,6.2,8.0,31.0,13.0,2.6000000000000005
Gaylord,1,,1.0,,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,30,5.0,6.0,19.0,0.16666666666666666,4.454545454545454,4.0,49.0,4.909090909090909,5.0,54.0,-5.0,-0.45454545454545503,6.0,2.0,,4.0,0.3333333333333333,7.0,7.0,14.0,5.5,5.5,11.0,3.0,1.5,24.0,3.0,6.0,15.0,0.125,3.888888888888889,4.0,35.0,4.777777777777778,5.0,43.0,-8.0,-0.8888888888888888
Gaylord St Mary,6,5.0,1.0,0.8333333333333334,7.333333333333333,6.0,44.0,1.8333333333333333,1.0,11.0,33.0,5.5,31,21.0,5.0,5.0,0.6774193548387096,7.576923076923077,5.5,197.0,2.8461538461538463,2.0,74.0,123.0,4.73076923076923,15.0,11.0,1.0,3.0,0.7333333333333333,8.5,5.5,102.0,1.6666666666666667,1.5,20.0,82.0,6.833333333333333,16.0,10.0,4.0,2.0,0.625,6.785714285714286,6.5,95.0,3.857142857142857,4.0,54.0,41.0,2.9285714285714284
Genesee,1,,1.0,,7.0,7.0,7.0,8.0,8.0,8.0,-1.0,-1.0,12,2.0,6.0,4.0,0.16666666666666666,2.0,1.5,20.0,8.2,5.0,82.0,-62.0,-6.199999999999999,9.0,2.0,4.0,3.0,0.2222222222222222,1.625,0.5,13.0,7.75,4.5,62.0,-49.0,-6.125,3.0,,2.0,1.0,,3.5,3.5,7.0,10.0,10.0,20.0,-13.0,-6.5
Genesee Christian,1,,1.0,,0.0,0.0,0.0,14.0,14.0,14.0,-14.0,-14.0,11,1.0,,10.0,0.09090909090909091,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,5.0,,,5.0,,,,0.0,,,0.0,0.0,,6.0,1.0,,5.0,0.16666666666666666,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0
Gibraltar Carlson,2,1.0,1.0,0.5,4.0,4.0,8.0,2.5,2.5,5.0,3.0,1.5,34,4.0,4.0,26.0,0.11764705882352941,2.75,2.5,22.0,3.375,3.5,27.0,-5.0,-0.625,20.0,2.0,2.0,16.0,0.1,2.75,3.0,11.0,2.75,2.5,11.0,0.0,0.0,14.0,2.0,2.0,10.0,0.14285714285714285,2.75,2.0,11.0,4.0,4.0,16.0,-5.0,-1.25
Gladstone,6,5.0,1.0,0.8333333333333334,6.333333333333333,6.0,38.0,3.3333333333333335,3.5,20.0,18.0,2.9999999999999996,41,18.0,4.0,19.0,0.43902439024390244,8.5,8.0,187.0,2.6818181818181817,1.5,59.0,128.0,5.818181818181818,11.0,8.0,1.0,2.0,0.7272727272727273,10.777777777777779,11.0,97.0,3.111111111111111,3.0,28.0,69.0,7.666666666666668,30.0,10.0,3.0,17.0,0.3333333333333333,6.923076923076923,7.0,90.0,2.3846153846153846,1.0,31.0,59.0,4.538461538461538
Gladwin,1,,1.0,,5.0,5.0,5.0,6.0,6.0,6.0,-1.0,-1.0,16,1.0,2.0,13.0,0.0625,3.5,4.0,14.0,5.25,5.5,21.0,-7.0,-1.75,10.0,,,10.0,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,6.0,1.0,2.0,3.0,0.16666666666666666,3.0,3.0,9.0,5.333333333333333,6.0,16.0,-7.0,-2.333333333333333
Gobles,2,1.0,1.0,0.5,7.5,7.5,15.0,8.0,8.0,16.0,-1.0,-0.5,22,3.0,5.0,14.0,0.13636363636363635,4.875,5.0,39.0,4.5,5.0,36.0,3.0,0.375,14.0,1.0,3.0,10.0,0.07142857142857142,4.5,5.0,18.0,5.75,7.5,23.0,-5.0,-1.25,8.0,2.0,2.0,4.0,0.25,5.25,5.0,21.0,3.25,3.5,13.0,8.0,2.0
Goodrich,3,2.0,1.0,0.6666666666666666,2.6666666666666665,3.0,8.0,2.3333333333333335,3.0,7.0,1.0,0.33333333333333304,21,3.0,1.0,17.0,0.14285714285714285,6.75,6.5,27.0,3.75,2.0,15.0,12.0,3.0,8.0,1.0,,7.0,0.125,9.0,9.0,9.0,1.0,1.0,1.0,8.0,8.0,13.0,2.0,1.0,10.0,0.15384615384615385,6.0,6.0,18.0,4.666666666666667,3.0,14.0,4.0,1.333333333333333
Grand Blanc,2,1.0,1.0,0.5,3.5,3.5,7.0,1.5,1.5,3.0,4.0,2.0,43,3.0,16.0,24.0,0.06976744186046512,4.052631578947368,3.0,77.0,8.263157894736842,9.0,157.0,-80.0,-4.210526315789474,18.0,2.0,8.0,8.0,0.1111111111111111,2.6,2.5,26.0,6.8,7.0,68.0,-42.0,-4.199999999999999,25.0,1.0,8.0,16.0,0.04,5.666666666666667,4.0,51.0,9.88888888888889,10.0,89.0,-38.0,-4.222222222222222
Grand Haven,3,2.0,1.0,0.6666666666666666,8.333333333333334,10.0,25.0,2.3333333333333335,0.0,7.0,18.0,6.0,24,13.0,7.0,4.0,0.5416666666666666,4.4,3.0,88.0,2.95,3.0,59.0,29.0,1.4500000000000002,14.0,6.0,5.0,3.0,0.42857142857142855,3.727272727272727,2.0,41.0,3.3636363636363638,3.0,37.0,4.0,0.3636363636363633,10.0,7.0,2.0,1.0,0.7,5.222222222222222,4.0,47.0,2.4444444444444446,2.0,22.0,25.0,2.7777777777777777
Grand Ledge,6,5.0,1.0,0.8333333333333334,5.833333333333333,5.5,35.0,1.8333333333333333,1.5,11.0,24.0,4.0,32,24.0,2.0,6.0,0.75,9.346153846153847,10.5,243.0,2.269230769230769,1.0,59.0,184.0,7.0769230769230775,23.0,20.0,2.0,1.0,0.8695652173913043,9.272727272727273,10.5,204.0,2.6363636363636362,1.0,58.0,146.0,6.636363636363637,9.0,4.0,,5.0,0.4444444444444444,9.75,10.0,39.0,0.25,0.0,1.0,38.0,9.5
Grand Rapids Catholic Central,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,40,3.0,5.0,32.0,0.075,5.125,2.5,41.0,6.5,7.5,52.0,-11.0,-1.375,16.0,,2.0,14.0,,5.0,5.0,10.0,9.5,9.5,19.0,-9.0,-4.5,24.0,3.0,3.0,18.0,0.125,5.166666666666667,2.5,31.0,5.5,5.5,33.0,-2.0,-0.33333333333333304
Grand Rapids Christian,3,2.0,1.0,0.6666666666666666,5.0,3.0,15.0,2.3333333333333335,2.0,7.0,8.0,2.6666666666666665,38,,1.0,37.0,,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,17.0,,,17.0,,,,0.0,,,0.0,0.0,,21.0,,1.0,20.0,,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0
Grand Rapids Covenant Christian,2,1.0,1.0,0.5,6.0,6.0,12.0,8.0,8.0,16.0,-4.0,-2.0,23,5.0,1.0,17.0,0.21739130434782608,8.5,8.5,51.0,5.166666666666667,4.5,31.0,20.0,3.333333333333333,15.0,2.0,1.0,12.0,0.13333333333333333,3.3333333333333335,4.0,10.0,3.3333333333333335,3.0,10.0,0.0,0.0,8.0,3.0,,5.0,0.375,13.666666666666666,13.0,41.0,7.0,9.0,21.0,20.0,6.666666666666666
Grand Rapids Forest Hills Central,3,2.0,1.0,0.6666666666666666,4.0,3.0,12.0,6.333333333333333,2.0,19.0,-7.0,-2.333333333333333,27,1.0,2.0,24.0,0.037037037037037035,6.666666666666667,8.0,20.0,5.333333333333333,4.0,16.0,4.0,1.333333333333334,16.0,,,16.0,,,,0.0,,,0.0,0.0,,11.0,1.0,2.0,8.0,0.09090909090909091,6.666666666666667,8.0,20.0,5.333333333333333,4.0,16.0,4.0,1.333333333333334
Grand Rapids Forest Hills Northern,3,2.0,1.0,0.6666666666666666,4.666666666666667,4.0,14.0,3.3333333333333335,3.0,10.0,4.0,1.3333333333333335,35,2.0,1.0,32.0,0.05714285714285714,7.333333333333333,8.0,22.0,4.333333333333333,1.0,13.0,9.0,3.0,13.0,1.0,,12.0,0.07692307692307693,10.0,10.0,10.0,1.0,1.0,1.0,9.0,9.0,22.0,1.0,1.0,20.0,0.045454545454545456,6.0,6.0,12.0,6.0,6.0,12.0,0.0,0.0
Grand Rapids Kenowa Hills,1,,1.0,,3.0,3.0,3.0,4.0,4.0,4.0,-1.0,-1.0,35,4.0,4.0,27.0,0.11428571428571428,7.5,7.5,60.0,6.375,5.5,51.0,9.0,1.125,18.0,1.0,2.0,15.0,0.05555555555555555,6.333333333333333,9.0,19.0,11.0,6.0,33.0,-14.0,-4.666666666666667,17.0,3.0,2.0,12.0,0.17647058823529413,8.2,6.0,41.0,3.6,1.0,18.0,23.0,4.6
Grand Rapids NorthPointe Christian,5,4.0,1.0,0.8,6.8,5.0,34.0,3.0,2.0,15.0,19.0,3.8,20,4.0,1.0,15.0,0.2,4.8,5.0,24.0,3.8,3.0,19.0,5.0,1.0,9.0,2.0,,7.0,0.2222222222222222,6.0,6.0,12.0,2.5,2.5,5.0,7.0,3.5,11.0,2.0,1.0,8.0,0.18181818181818182,4.0,4.0,12.0,4.666666666666667,4.0,14.0,-2.0,-0.666666666666667
Grand Rapids Northview,1,,1.0,,0.0,0.0,0.0,4.0,4.0,4.0,-4.0,-4.0,34,4.0,5.0,25.0,0.11764705882352941,5.555555555555555,4.0,50.0,5.888888888888889,5.0,53.0,-3.0,-0.3333333333333339,17.0,3.0,3.0,11.0,0.17647058823529413,5.333333333333333,5.0,32.0,6.666666666666667,5.0,40.0,-8.0,-1.333333333333334,17.0,1.0,2.0,14.0,0.058823529411764705,6.0,4.0,18.0,4.333333333333333,5.0,13.0,5.0,1.666666666666667
Grand Rapids Ottawa Hills,1,,1.0,,0.0,0.0,0.0,22.0,22.0,22.0,-22.0,-22.0,24,,4.0,20.0,,1.75,1.0,7.0,15.75,16.0,63.0,-56.0,-14.0,10.0,,2.0,8.0,,1.0,1.0,2.0,23.0,23.0,46.0,-44.0,-22.0,14.0,,2.0,12.0,,2.5,2.5,5.0,8.5,8.5,17.0,-12.0,-6.0
Grand Rapids South Christian,3,2.0,1.0,0.6666666666666666,8.333333333333334,11.0,25.0,1.0,1.0,3.0,22.0,7.333333333333334,29,1.0,3.0,25.0,0.034482758620689655,2.75,2.5,11.0,6.0,7.5,24.0,-13.0,-3.25,12.0,,,12.0,,,,0.0,,,0.0,0.0,,17.0,1.0,3.0,13.0,0.058823529411764705,2.75,2.5,11.0,6.0,7.5,24.0,-13.0,-3.25
Grand Rapids Union,1,,1.0,,0.0,0.0,0.0,10.0,10.0,10.0,-10.0,-10.0,31,2.0,19.0,10.0,0.06451612903225806,2.0476190476190474,1.0,43.0,11.047619047619047,11.0,232.0,-189.0,-9.0,16.0,2.0,9.0,5.0,0.125,2.3636363636363638,0.0,26.0,11.454545454545455,12.0,126.0,-100.0,-9.090909090909092,15.0,,10.0,5.0,,1.7,1.0,17.0,10.6,10.5,106.0,-89.0,-8.9
Grand Rapids West Catholic,6,5.0,1.0,0.8333333333333334,6.166666666666667,4.0,37.0,1.8333333333333333,1.0,11.0,26.0,4.333333333333334,32,19.0,9.0,4.0,0.59375,6.25,6.0,175.0,4.071428571428571,3.5,114.0,61.0,2.178571428571429,12.0,7.0,5.0,,0.5833333333333334,6.166666666666667,6.0,74.0,4.416666666666667,3.5,53.0,21.0,1.75,20.0,12.0,4.0,4.0,0.6,6.3125,6.5,101.0,3.8125,3.0,61.0,40.0,2.5
Grand Rapids West Michigan Aviation Academy,2,,2.0,,1.0,1.0,2.0,4.0,4.0,8.0,-6.0,-3.0,58,20.0,,38.0,0.3448275862068966,10.5,8.0,210.0,2.3,1.5,46.0,164.0,8.2,14.0,6.0,,8.0,0.42857142857142855,10.0,10.0,60.0,1.3333333333333333,1.0,8.0,52.0,8.666666666666666,44.0,14.0,,30.0,0.3181818181818182,10.714285714285714,6.0,150.0,2.7142857142857144,2.0,38.0,112.0,7.999999999999999
Grandville,2,1.0,1.0,0.5,4.5,4.5,9.0,3.0,3.0,6.0,3.0,1.5,38,9.0,1.0,28.0,0.23684210526315788,5.3,4.5,53.0,2.1,2.0,21.0,32.0,3.1999999999999997,18.0,6.0,,12.0,0.3333333333333333,4.5,4.5,27.0,1.5,1.5,9.0,18.0,3.0,20.0,3.0,1.0,16.0,0.15,6.5,6.5,26.0,3.0,3.0,12.0,14.0,3.5
Grandville Calvin Christian,1,,1.0,,2.0,2.0,2.0,5.0,5.0,5.0,-3.0,-3.0,33,15.0,8.0,10.0,0.45454545454545453,8.565217391304348,8.0,197.0,4.695652173913044,4.0,108.0,89.0,3.8695652173913038,22.0,8.0,5.0,9.0,0.36363636363636365,8.0,6.0,104.0,5.0,4.0,65.0,39.0,3.0,11.0,7.0,3.0,1.0,0.6363636363636364,9.3,8.5,93.0,4.3,4.0,43.0,50.0,5.000000000000001
Grant,1,,1.0,,0.0,0.0,0.0,13.0,13.0,13.0,-13.0,-13.0,31,,12.0,19.0,,1.5833333333333333,1.0,19.0,11.333333333333334,11.0,136.0,-117.0,-9.75,16.0,,4.0,12.0,,2.25,2.5,9.0,11.5,11.0,46.0,-37.0,-9.25,15.0,,8.0,7.0,,1.25,0.5,10.0,11.25,11.0,90.0,-80.0,-10.0
Grass Lake,1,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,16,,4.0,12.0,,0.25,0.0,1.0,9.25,10.5,37.0,-36.0,-9.0,8.0,,3.0,5.0,,0.3333333333333333,0.0,1.0,11.333333333333334,12.0,34.0,-33.0,-11.0,8.0,,1.0,7.0,,0.0,0.0,0.0,3.0,3.0,3.0,-3.0,-3.0
Grayling,3,2.0,1.0,0.6666666666666666,2.6666666666666665,2.0,8.0,1.3333333333333333,1.0,4.0,4.0,1.3333333333333333,33,15.0,2.0,16.0,0.45454545454545453,6.368421052631579,6.0,121.0,2.736842105263158,3.0,52.0,69.0,3.631578947368421,14.0,8.0,2.0,4.0,0.5714285714285714,5.909090909090909,7.0,65.0,2.909090909090909,3.0,32.0,33.0,3.0,19.0,7.0,,12.0,0.3684210526315789,7.0,4.5,56.0,2.5,2.5,20.0,36.0,4.5
Greenville,1,,1.0,,0.0,0.0,0.0,7.0,7.0,7.0,-7.0,-7.0,40,2.0,2.0,36.0,0.05,2.5,2.5,10.0,2.0,2.0,8.0,2.0,0.5,25.0,,,25.0,,,,0.0,,,0.0,0.0,,15.0,2.0,2.0,11.0,0.13333333333333333,2.5,2.5,10.0,2.0,2.0,8.0,2.0,0.5
Grosse Ile,1,,1.0,,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,36,1.0,7.0,28.0,0.027777777777777776,3.5,1.0,28.0,6.875,7.0,55.0,-27.0,-3.375,19.0,,5.0,14.0,,0.8,1.0,4.0,6.6,6.0,33.0,-29.0,-5.8,17.0,1.0,2.0,14.0,0.058823529411764705,8.0,5.0,24.0,7.333333333333333,10.0,22.0,2.0,0.666666666666667
Grosse Pointe North,1,,1.0,,0.0,0.0,0.0,6.0,6.0,6.0,-6.0,-6.0,35,7.0,7.0,21.0,0.2,5.857142857142857,4.5,82.0,6.142857142857143,7.5,86.0,-4.0,-0.2857142857142865,26.0,6.0,5.0,15.0,0.23076923076923078,5.818181818181818,4.0,64.0,6.2727272727272725,7.0,69.0,-5.0,-0.45454545454545414,9.0,1.0,2.0,6.0,0.1111111111111111,6.0,5.0,18.0,5.666666666666667,8.0,17.0,1.0,0.33333333333333304
Grosse Pointe South,7,7.0,,1.0,7.0,7.0,49.0,1.1428571428571428,1.0,8.0,41.0,5.857142857142858,46,25.0,12.0,9.0,0.5434782608695652,6.594594594594595,6.0,244.0,5.405405405405405,5.0,200.0,44.0,1.1891891891891895,33.0,19.0,6.0,8.0,0.5757575757575758,6.96,6.0,174.0,4.76,4.0,119.0,55.0,2.2,13.0,6.0,6.0,1.0,0.46153846153846156,5.833333333333333,5.5,70.0,6.75,7.5,81.0,-11.0,-0.916666666666667
Grosse Pointe Woods University Liggett,2,1.0,1.0,0.5,3.0,3.0,6.0,3.0,3.0,6.0,0.0,0.0,22,11.0,3.0,8.0,0.5,4.071428571428571,3.0,57.0,2.142857142857143,1.0,30.0,27.0,1.9285714285714284,13.0,6.0,2.0,5.0,0.46153846153846156,4.75,3.5,38.0,2.625,1.5,21.0,17.0,2.125,9.0,5.0,1.0,3.0,0.5555555555555556,3.1666666666666665,3.0,19.0,1.5,0.5,9.0,10.0,1.6666666666666665
Hale,1,,1.0,,1.0,1.0,1.0,8.0,8.0,8.0,-7.0,-7.0,25,9.0,4.0,12.0,0.36,7.6923076923076925,8.0,100.0,6.153846153846154,5.0,80.0,20.0,1.5384615384615383,12.0,6.0,2.0,4.0,0.5,9.125,10.0,73.0,5.75,2.5,46.0,27.0,3.375,13.0,3.0,2.0,8.0,0.23076923076923078,5.4,7.0,27.0,6.8,5.0,34.0,-7.0,-1.3999999999999995
Hamilton,2,1.0,1.0,0.5,3.0,3.0,6.0,3.0,3.0,6.0,0.0,0.0,29,,1.0,28.0,,2.0,2.0,2.0,13.0,13.0,13.0,-11.0,-11.0,11.0,,1.0,10.0,,2.0,2.0,2.0,13.0,13.0,13.0,-11.0,-11.0,18.0,,,18.0,,,,0.0,,,0.0,0.0,
Hamtramck,1,,1.0,,0.0,0.0,0.0,15.0,15.0,15.0,-15.0,-15.0,23,7.0,9.0,7.0,0.30434782608695654,9.0,7.0,144.0,8.75,8.5,140.0,4.0,0.25,13.0,4.0,4.0,5.0,0.3076923076923077,9.25,8.0,74.0,8.5,8.5,68.0,6.0,0.75,10.0,3.0,5.0,2.0,0.3,8.75,6.5,70.0,9.0,8.5,72.0,-2.0,-0.25
Hanover-Horton,3,2.0,1.0,0.6666666666666666,6.333333333333333,8.0,19.0,4.0,4.0,12.0,7.0,2.333333333333333,21,3.0,3.0,15.0,0.14285714285714285,8.833333333333334,10.5,53.0,5.333333333333333,3.5,32.0,21.0,3.500000000000001,14.0,1.0,3.0,10.0,0.07142857142857142,6.25,6.5,25.0,7.75,6.5,31.0,-6.0,-1.5,7.0,2.0,,5.0,0.2857142857142857,14.0,14.0,28.0,0.5,0.5,1.0,27.0,13.5
Harbor Beach,1,,1.0,,6.0,6.0,6.0,9.0,9.0,9.0,-3.0,-3.0,18,14.0,4.0,,0.7777777777777778,5.833333333333333,6.0,105.0,3.6666666666666665,3.0,66.0,39.0,2.1666666666666665,8.0,6.0,2.0,,0.75,5.25,4.5,42.0,4.0,3.0,32.0,10.0,1.25,10.0,8.0,2.0,,0.8,6.3,6.5,63.0,3.4,3.0,34.0,29.0,2.9
Harbor Springs,1,,1.0,,1.0,1.0,1.0,6.0,6.0,6.0,-5.0,-5.0,35,3.0,4.0,28.0,0.08571428571428572,2.857142857142857,4.0,20.0,3.142857142857143,3.0,22.0,-2.0,-0.2857142857142856,21.0,2.0,1.0,18.0,0.09523809523809523,4.333333333333333,4.0,13.0,3.3333333333333335,2.0,10.0,3.0,0.9999999999999996,14.0,1.0,3.0,10.0,0.07142857142857142,1.75,1.0,7.0,3.0,3.0,12.0,-5.0,-1.25
Harbor Springs Harbor Light Christian,4,2.0,2.0,0.5,4.5,4.5,18.0,9.5,9.5,38.0,-20.0,-5.0,24,,,24.0,,,,0.0,,,0.0,0.0,,12.0,,,12.0,,,,0.0,,,0.0,0.0,,12.0,,,12.0,,,,0.0,,,0.0,0.0,
Harper Woods,1,,1.0,,5.0,5.0,5.0,15.0,15.0,15.0,-10.0,-10.0,32,10.0,4.0,18.0,0.3125,8.642857142857142,9.0,121.0,5.5,4.0,77.0,44.0,3.1428571428571423,19.0,7.0,4.0,8.0,0.3684210526315789,7.818181818181818,6.0,86.0,6.454545454545454,7.0,71.0,15.0,1.3636363636363642,13.0,3.0,,10.0,0.23076923076923078,11.666666666666666,10.0,35.0,2.0,2.0,6.0,29.0,9.666666666666666
Harper Woods Chandler Park Academy,1,,1.0,,1.0,1.0,1.0,21.0,21.0,21.0,-20.0,-20.0,20,6.0,3.0,11.0,0.3,9.555555555555555,11.0,86.0,6.555555555555555,7.0,59.0,27.0,3.0,5.0,2.0,,3.0,0.4,7.0,7.0,14.0,5.0,5.0,10.0,4.0,2.0,15.0,4.0,3.0,8.0,0.26666666666666666,10.285714285714286,11.0,72.0,7.0,7.0,49.0,23.0,3.2857142857142865
Harrison,1,,1.0,,0.0,0.0,0.0,6.0,6.0,6.0,-6.0,-6.0,20,,4.0,16.0,,2.25,2.0,9.0,14.25,16.0,57.0,-48.0,-12.0,14.0,,4.0,10.0,,2.25,2.0,9.0,14.25,16.0,57.0,-48.0,-12.0,6.0,,,6.0,,,,0.0,,,0.0,0.0,
Harrison Township L'Anse Creuse,1,,1.0,,6.0,6.0,6.0,16.0,16.0,16.0,-10.0,-10.0,37,4.0,7.0,26.0,0.10810810810810811,3.6363636363636362,3.0,40.0,3.727272727272727,3.0,41.0,-1.0,-0.09090909090909083,24.0,2.0,4.0,18.0,0.08333333333333333,3.6666666666666665,3.5,22.0,3.8333333333333335,2.5,23.0,-1.0,-0.16666666666666696,13.0,2.0,3.0,8.0,0.15384615384615385,3.6,3.0,18.0,3.6,4.0,18.0,0.0,0.0
Hart,1,,1.0,,2.0,2.0,2.0,6.0,6.0,6.0,-4.0,-4.0,33,3.0,11.0,19.0,0.09090909090909091,5.0,2.5,70.0,8.571428571428571,8.0,120.0,-50.0,-3.571428571428571,19.0,3.0,7.0,9.0,0.15789473684210525,6.6,4.0,66.0,7.1,8.0,71.0,-5.0,-0.5,14.0,,4.0,10.0,,1.0,1.0,4.0,12.25,12.0,49.0,-45.0,-11.25
Hartford,1,,1.0,,3.0,3.0,3.0,4.0,4.0,4.0,-1.0,-1.0,20,,2.0,18.0,,0.5,0.5,1.0,10.5,10.5,21.0,-20.0,-10.0,11.0,,1.0,10.0,,1.0,1.0,1.0,14.0,14.0,14.0,-13.0,-13.0,9.0,,1.0,8.0,,0.0,0.0,0.0,7.0,7.0,7.0,-7.0,-7.0
Hartland,3,2.0,1.0,0.6666666666666666,3.3333333333333335,4.0,10.0,2.6666666666666665,2.0,8.0,2.0,0.666666666666667,44,3.0,5.0,36.0,0.06818181818181818,4.375,1.5,35.0,2.875,2.0,23.0,12.0,1.5,24.0,1.0,2.0,21.0,0.041666666666666664,2.3333333333333335,2.0,7.0,4.0,5.0,12.0,-5.0,-1.6666666666666665,20.0,2.0,3.0,15.0,0.1,5.6,1.0,28.0,2.2,2.0,11.0,17.0,3.3999999999999995
Haslett,2,1.0,1.0,0.5,3.0,3.0,6.0,3.5,3.5,7.0,-1.0,-0.5,25,5.0,15.0,5.0,0.2,3.65,3.5,73.0,6.5,5.0,130.0,-57.0,-2.85,10.0,2.0,4.0,4.0,0.2,3.1666666666666665,3.5,19.0,4.666666666666667,4.5,28.0,-9.0,-1.5000000000000004,15.0,3.0,11.0,1.0,0.2,3.857142857142857,3.5,54.0,7.285714285714286,7.0,102.0,-48.0,-3.4285714285714284
Hastings,1,,1.0,,0.0,0.0,0.0,7.0,7.0,7.0,-7.0,-7.0,17,1.0,2.0,14.0,0.058823529411764705,8.333333333333334,8.0,25.0,10.666666666666666,7.0,32.0,-7.0,-2.333333333333332,9.0,,,9.0,,,,0.0,,,0.0,0.0,,8.0,1.0,2.0,5.0,0.125,8.333333333333334,8.0,25.0,10.666666666666666,7.0,32.0,-7.0,-2.333333333333332
Hazel Park,1,,1.0,,2.0,2.0,2.0,6.0,6.0,6.0,-4.0,-4.0,32,2.0,,30.0,0.0625,9.666666666666666,9.0,29.0,2.6666666666666665,2.0,8.0,21.0,7.0,24.0,2.0,,22.0,0.08333333333333333,9.666666666666666,9.0,29.0,2.6666666666666665,2.0,8.0,21.0,7.0,8.0,,,8.0,,,,0.0,,,0.0,0.0,
Hemlock,1,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,20,1.0,3.0,16.0,0.05,4.25,3.5,17.0,6.0,7.5,24.0,-7.0,-1.75,11.0,1.0,3.0,7.0,0.09090909090909091,4.25,3.5,17.0,6.0,7.5,24.0,-7.0,-1.75,9.0,,,9.0,,,,0.0,,,0.0,0.0,
Hesperia,1,,1.0,,2.0,2.0,2.0,6.0,6.0,6.0,-4.0,-4.0,38,9.0,8.0,21.0,0.23684210526315788,7.9411764705882355,6.0,135.0,6.647058823529412,5.0,113.0,22.0,1.2941176470588234,15.0,2.0,4.0,9.0,0.13333333333333333,5.0,3.0,30.0,10.166666666666666,13.0,61.0,-31.0,-5.166666666666666,23.0,7.0,4.0,12.0,0.30434782608695654,9.545454545454545,9.0,105.0,4.7272727272727275,4.0,52.0,53.0,4.8181818181818175
