date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id,image,venue,city,state,team,conference,capacity,opened,ref,latitude,longitude,elevation
2017-03-29,Grambling,Arkansas,,,,,,,,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2017-03-29,Wagner,St. John's,,2.0,6.0,4.0,6.0,8.0,1.0,,,Jack Kaiser Stadium,Queens,NY,St. John's,Big East,3500,2000,,40.7236818,-73.79149869999999,28.06645393371582
2017-03-29,Miami,Florida Gulf Coast,,0.0,2.0,0.0,3.0,6.0,2.0,,,Swanson Stadium,Fort Myers,FL,Florida Gulf Coast,ASUN,1500,2004,,26.4709503,-81.7632771,7.053853511810303
2017-03-29,Virginia,VCU,,4.0,9.0,2.0,2.0,8.0,2.0,,,The Diamond,Richmond,VA,VCU,Atlantic 10,12134,1985,,37.5717224,-77.4632055,63.29532623291016
2017-03-29,Grand Canyon,Arizona,,2.0,3.0,1.0,3.0,8.0,2.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244140625
2017-03-31,Clemson,Georgia Tech,,11.0,18.0,0.0,6.0,11.0,1.0,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575195312
2017-03-31,North Carolina,Florida State,,3.0,8.0,0.0,1.0,3.0,0.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2017-03-31,Jacksonville,Florida Gulf Coast,,0.0,2.0,1.0,4.0,10.0,1.0,,,Swanson Stadium,Fort Myers,FL,Florida Gulf Coast,ASUN,1500,2004,,26.4709503,-81.7632771,7.053853511810303
2017-03-31,Texas,Kansas,,5.0,11.0,1.0,3.0,5.0,1.0,,,Hoglund Ballpark,Lawrence,KS,Kansas,Big 12,2500,1958,,38.9527426,-95.252621,274.7484741210938
2017-03-31,Louisville,Virginia,,5.0,7.0,1.0,2.0,8.0,0.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2017-03-31,Texas Tech,Oklahoma,,2.0,4.0,0.0,6.0,7.0,1.0,,,L. Dale Mitchell Baseball Park,Norman,OK,Oklahoma,Big 12,3180,1982,,35.1908778,-97.4460294,348.3063049316406
2017-03-31,Cal State Fullerton,UC Riverside,,2.0,10.0,0.0,3.0,8.0,1.0,,,Riverside Sports Complex,Riverside,CA,UC Riverside,Big West,2500,—,,33.9822596,-117.3329542,312.0978393554688
2017-03-31,USC,Arizona,,4.0,9.0,1.0,9.0,14.0,1.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244140625
2017-03-31,Georgia,Tennessee,,5.0,4.0,0.0,6.0,11.0,0.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375
2017-03-31,Vanderbilt,Kentucky,,3.0,6.0,3.0,10.0,10.0,1.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.91455078125
2017-03-31,Houston,UCF,,2.0,7.0,0.0,5.0,7.0,0.0,,,John Euliano Park,Orlando,FL,UCF,Big 12,3600,2001,,28.6090475,-81.1953991,22.03911781311035
2017-03-31,South Alabama,Louisiana,,1.0,6.0,1.0,11.0,17.0,1.0,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133
2017-03-31,Florida,Missouri,,4.0,9.0,1.0,3.0,7.0,1.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2017-03-31,Baylor,Washington,,4.0,9.0,2.0,5.0,8.0,0.0,,,Husky Ballpark,Seattle,WA,Washington,Pac-12,2200,1998 (Renovated 2014),[34],47.6543873,-122.2983402,7.830741882324219
2017-03-31,Oregon State,Stanford,,3.0,7.0,0.0,1.0,4.0,2.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486274719238
2017-03-31,Hofstra,St. John's,,,,,,,,,,Jack Kaiser Stadium,Queens,NY,St. John's,Big East,3500,2000,,40.7236818,-73.79149869999999,28.06645393371582
2017-04-01,Georgia,Tennessee,,7.0,12.0,2.0,5.0,10.0,0.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375
2017-04-01,Jacksonville,Florida Gulf Coast,,10.0,21.0,2.0,5.0,12.0,0.0,,,Swanson Stadium,Fort Myers,FL,Florida Gulf Coast,ASUN,1500,2004,,26.4709503,-81.7632771,7.053853511810303
2017-04-01,Florida,Missouri,,2.0,8.0,1.0,1.0,3.0,0.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2017-04-01,Texas,Kansas,,1.0,7.0,1.0,2.0,9.0,0.0,,,Hoglund Ballpark,Lawrence,KS,Kansas,Big 12,2500,1958,,38.9527426,-95.252621,274.7484741210938
2017-04-01,TCU,Kansas State,,1.0,7.0,1.0,0.0,3.0,1.0,,,Tointon Family Stadium,Manhattan,KS,Kansas State,Big 12,2331,1961,,39.1992239,-96.5969735,340.9178161621094
2017-04-01,Louisville,Virginia,,2.0,6.0,3.0,11.0,12.0,0.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2017-04-01,Baylor,Washington,,0.0,3.0,2.0,6.0,9.0,0.0,,,Husky Ballpark,Seattle,WA,Washington,Pac-12,2200,1998 (Renovated 2014),[34],47.6543873,-122.2983402,7.830741882324219
2017-04-01,North Carolina,Florida State,,5.0,6.0,0.0,2.0,5.0,6.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2017-04-01,South Alabama,Louisiana,,6.0,9.0,1.0,0.0,3.0,1.0,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133
2017-04-01,Cal State Fullerton,UC Riverside,,6.0,11.0,1.0,1.0,7.0,0.0,,,Riverside Sports Complex,Riverside,CA,UC Riverside,Big West,2500,—,,33.9822596,-117.3329542,312.0978393554688
2017-04-01,Vanderbilt,Kentucky,,4.0,10.0,0.0,7.0,9.0,1.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.91455078125
2017-04-01,Mississippi State,Ole Miss,,2.0,9.0,0.0,1.0,4.0,0.0,,,,,,,,,,,,,
2017-04-01,St. John's,Hofstra,,4.0,9.0,0.0,1.0,5.0,2.0,,,University Field,Hempstead,NY,Hofstra,Colonial Athletic,400,2000,,40.7206766,-73.5986101,24.46110534667969
2017-04-01,Texas Tech,Oklahoma,,9.0,14.0,2.0,4.0,8.0,5.0,,,L. Dale Mitchell Baseball Park,Norman,OK,Oklahoma,Big 12,3180,1982,,35.1908778,-97.4460294,348.3063049316406
2017-04-01,Texas A&M,LSU,,4.0,7.0,0.0,3.0,4.0,0.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2017-04-01,Clemson,Georgia Tech,,1.0,5.0,0.0,5.0,8.0,0.0,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575195312
2017-04-01,Oregon State,Stanford,,15.0,25.0,0.0,7.0,11.0,2.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486274719238
2017-04-01,Houston,UCF,,3.0,9.0,1.0,1.0,6.0,0.0,,,John Euliano Park,Orlando,FL,UCF,Big 12,3600,2001,,28.6090475,-81.1953991,22.03911781311035
2017-04-01,USC,Arizona,,1.0,1.0,0.0,5.0,4.0,0.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244140625
2017-04-02,South Alabama,Louisiana,,2.0,8.0,1.0,10.0,12.0,0.0,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133
2017-04-02,North Carolina,Florida State,,5.0,6.0,0.0,2.0,5.0,6.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2017-04-02,Jacksonville,Florida Gulf Coast,,5.0,16.0,0.0,2.0,8.0,3.0,,,Swanson Stadium,Fort Myers,FL,Florida Gulf Coast,ASUN,1500,2004,,26.4709503,-81.7632771,7.053853511810303
2017-04-02,Houston,UCF,,1.0,7.0,2.0,6.0,13.0,0.0,,,John Euliano Park,Orlando,FL,UCF,Big 12,3600,2001,,28.6090475,-81.1953991,22.03911781311035
2017-04-02,Clemson,Georgia Tech,,13.0,14.0,1.0,6.0,11.0,1.0,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575195312
2017-04-02,Florida,Missouri,,2.0,5.0,1.0,1.0,7.0,0.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188
2017-04-02,Texas,Kansas,,4.0,4.0,0.0,5.0,6.0,0.0,,,Hoglund Ballpark,Lawrence,KS,Kansas,Big 12,2500,1958,,38.9527426,-95.252621,274.7484741210938
2017-04-02,Arkansas,Alabama,,8.0,13.0,0.0,5.0,9.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2017-04-02,Cal State Fullerton,UC Riverside,,15.0,15.0,1.0,2.0,8.0,2.0,,,Riverside Sports Complex,Riverside,CA,UC Riverside,Big West,2500,—,,33.9822596,-117.3329542,312.0978393554688
2017-04-02,USC,Arizona,,1.0,10.0,1.0,8.0,8.0,1.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244140625
2017-04-02,Texas Tech,Oklahoma,,4.0,8.0,1.0,5.0,5.0,0.0,,,L. Dale Mitchell Baseball Park,Norman,OK,Oklahoma,Big 12,3180,1982,,35.1908778,-97.4460294,348.3063049316406
2017-04-02,Vanderbilt,Kentucky,,6.0,12.0,0.0,4.0,7.0,0.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.91455078125
2017-04-02,Hofstra,St. John's,,3.0,6.0,0.0,14.0,19.0,1.0,,,Jack Kaiser Stadium,Queens,NY,St. John's,Big East,3500,2000,,40.7236818,-73.79149869999999,28.06645393371582
2017-04-02,Louisville,Virginia,,4.0,7.0,0.0,3.0,9.0,3.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2017-04-02,Georgia,Tennessee,,3.0,8.0,1.0,1.0,3.0,1.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375
2017-04-02,South Carolina,Auburn,,5.0,8.0,0.0,6.0,9.0,0.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125
2017-04-02,TCU,Kansas State,,12.0,15.0,0.0,4.0,9.0,1.0,,,Tointon Family Stadium,Manhattan,KS,Kansas State,Big 12,2331,1961,,39.1992239,-96.5969735,340.9178161621094
2017-04-02,Baylor,Washington,,6.0,14.0,0.0,3.0,9.0,1.0,,,Husky Ballpark,Seattle,WA,Washington,Pac-12,2200,1998 (Renovated 2014),[34],47.6543873,-122.2983402,7.830741882324219
2017-04-02,Oregon State,Stanford,,7.0,8.0,2.0,0.0,9.0,2.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486274719238
2017-04-04,Texas Tech,New Mexico State,,15.0,21.0,2.0,4.0,12.0,0.0,,,Presley Askew Field,Las Cruces,NM,New Mexico State,Conference USA,1000,1982,,32.2790299,-106.7442164,1210.223266601562
2017-04-04,Kentucky,Louisville,,3.0,11.0,1.0,5.0,8.0,0.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2017-04-04,Elon,Wake Forest,,1.0,4.0,1.0,14.0,17.0,0.0,,,David F. Couch Ballpark,Winston-Salem,NC,Wake Forest,Atlantic Coast,3823,1956,,36.1298712,-80.25185549999999,289.3376159667969
2017-04-04,Florida Gulf Coast,Florida State,,6.0,11.0,1.0,7.0,11.0,1.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2017-04-04,Furman,South Carolina,,1.0,7.0,0.0,6.0,10.0,0.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477
2017-04-04,Clemson,Georgia,,4.0,5.0,0.0,0.0,4.0,2.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2017-04-04,Dallas Baptist,Texas A&M,,3.0,6.0,3.0,7.0,8.0,1.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547
2017-04-04,Grambling,LSU,,2.0,6.0,3.0,13.0,15.0,2.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221
2017-04-04,TCU,UT Arlington,,5.0,6.0,1.0,4.0,8.0,1.0,,,Clay Gould Ballpark,Arlington,TX,UT Arlington,WAC,1600,1974,,32.721909,-97.1310583,195.146484375
2017-04-04,Oregon State,Portland,,4.0,7.0,0.0,3.0,4.0,0.0,,,Joe Etzel Field,Portland,OR,Portland,West Coast,1000,1988,,45.5736357,-122.7292523,50.21657943725586
2017-04-04,Arizona State,Arizona,,2.0,7.0,2.0,11.0,10.0,4.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244140625
2017-04-04,Stetson,Florida,,,,,,,,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441
2017-04-04,Old Dominion,Virginia,,5.0,7.0,0.0,18.0,18.0,2.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2017-04-04,Middle Tennessee,Tennessee,,7.0,8.0,0.0,4.0,5.0,1.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927000000002,275.599609375
2017-04-04,East Carolina,North Carolina,,2.0,11.0,0.0,3.0,7.0,0.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414
2017-04-04,Alabama,Troy,,11.0,11.0,1.0,12.0,14.0,2.0,,,Riddle–Pace Field,Troy,AL,Troy,Sun Belt,2000,1931,,31.7982637,-85.952973,165.994384765625
2017-04-04,Georgia Tech,Auburn,,11.0,15.0,0.0,8.0,9.0,2.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.48956489999999,193.3800048828125
2017-04-04,Notre Dame,Michigan,,3.0,9.0,1.0,4.0,8.0,0.0,,,Ray Fisher Stadium,Ann Arbor,MI,Michigan,Big Ten,4000,1923,,42.26786209999999,-83.7420671,253.7054443359375
2017-04-04,UT Martin,Vanderbilt,,0.0,2.0,3.0,11.0,12.0,0.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268310547
2017-04-04,Sam Houston,Texas,,1.0,3.0,0.0,8.0,12.0,1.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797
2017-04-04,Oral Roberts,Oklahoma,,2.0,5.0,1.0,6.0,11.0,2.0,,,L. Dale Mitchell Baseball Park,Norman,OK,Oklahoma,Big 12,3180,1982,,35.1908778,-97.4460294,348.3063049316406
2017-04-04,California,Stanford,,4.0,6.0,0.0,8.0,9.0,0.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486274719238
2017-04-04,San Diego,Cal State Fullerton,,2.0,7.0,1.0,13.0,15.0,1.0,,,Goodwin Field,Fullerton,CA,Cal State Fullerton,Big West,3500,1992,,33.887139,-117.8853105,77.81831359863281
2017-04-04,Saint Peter's,St. John's,,,,,,,,,,Jack Kaiser Stadium,Queens,NY,St. John's,Big East,3500,2000,,40.7236818,-73.79149869999999,28.06645393371582
2017-04-05,Columbia,St. John's,,7.0,6.0,2.0,4.0,10.0,2.0,,,Jack Kaiser Stadium,Queens,NY,St. John's,Big East,3500,2000,,40.7236818,-73.79149869999999,28.06645393371582
2017-04-05,George Washington,Virginia,,1.0,8.0,0.0,11.0,15.0,1.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2017-04-05,Florida International,Mississippi State,,7.0,12.0,1.0,9.0,13.0,0.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767028808594
2017-04-05,Bowling Green,Michigan,,,,,,,,,,Ray Fisher Stadium,Ann Arbor,MI,Michigan,Big Ten,4000,1923,,42.26786209999999,-83.7420671,253.7054443359375
2017-04-05,Troy,Alabama,,,,,,,,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.53862099999999,65.01921081542969
2017-04-05,Florida Gulf Coast,Florida State,,2.0,5.0,1.0,3.0,6.0,1.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398
2017-04-05,Grand Canyon,Arkansas,,2.0,5.0,1.0,11.0,13.0,2.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812
2017-04-05,New Mexico,San Diego,,2.0,11.0,1.0,7.0,9.0,0.0,,,Fowler Park,San Diego,CA,San Diego,West Coast,1700,2013,,32.7757645,-117.1833515,45.72412490844727
2017-04-05,Wake Forest,Elon,,,,,,,,,,Walter C. Latham Park,Elon,NC,Elon,Colonial Athletic,2000,2001,,36.1085926,-79.50734240000001,209.4953918457031
2017-04-06,Vanderbilt,South Carolina,,7.0,11.0,2.0,6.0,12.0,1.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477
2017-04-06,Stanford,USC,,5.0,7.0,1.0,7.0,12.0,0.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719
2017-04-06,Missouri,Georgia,,0.0,3.0,1.0,3.0,6.0,2.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2017-04-07,Illinois,Michigan,,8.0,10.0,2.0,9.0,11.0,1.0,,,Ray Fisher Stadium,Ann Arbor,MI,Michigan,Big Ten,4000,1923,,42.26786209999999,-83.7420671,253.7054443359375
2017-04-07,Pittsburgh,Virginia,,1.0,3.0,4.0,12.0,17.0,0.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734
2017-04-07,Virginia Tech,Clemson,,1.0,5.0,1.0,12.0,16.0,0.0,,,Doug Kingsmore Stadium,Clemson,SC,Clemson,Atlantic Coast,6217,1970,,34.6787794,-82.8493165,192.0006256103516
2017-04-07,Florida Gulf Coast,Stetson,,1.0,8.0,2.0,2.0,9.0,0.0,,,Melching Field at Conrad Park,DeLand,FL,Stetson,ASUN,2500,1999,,29.0198191,-81.3018907,11.98989582061768
2017-04-07,Missouri,Georgia,,8.0,6.0,1.0,5.0,14.0,3.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594
2017-04-07,Alabama,Ole Miss,,2.0,5.0,0.0,7.0,9.0,1.0,,,,,,,,,,,,,
2017-04-07,Murray State,TCU,,2.0,5.0,2.0,9.0,10.0,2.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203
2017-04-07,Arizona,Washington State,,19.0,21.0,0.0,5.0,9.0,1.0,,,Bailey–Brayton Field,Pullman,WA,Washington State,Pac-12,3500,1980,,46.7351232,-117.1553272,777.7236328125
2017-04-07,San Diego,Gonzaga,,2.0,13.0,2.0,9.0,13.0,0.0,,,Washington Trust Field and Patterson Baseball Complex,Spokane,WA,Gonzaga,West Coast,2300,2007,,47.66270979999999,-117.3989089,574.5100708007812
2017-04-07,Stanford,USC,,8.0,13.0,3.0,3.0,12.0,1.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719
2017-04-07,Tennessee,Florida,,7.0,13.0,1.0,6.0,13.0,0.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441
2017-04-07,Wake Forest,Louisville,,2.0,7.0,1.0,1.0,6.0,0.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2017-04-07,Florida State,NC State,,16.0,16.0,1.0,7.0,9.0,3.0,,,,,,,,,,,,,
2017-04-07,Vanderbilt,South Carolina,,5.0,10.0,1.0,3.0,7.0,0.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477
2017-04-07,Florida International,Southern Miss,,4.0,6.0,1.0,15.0,16.0,0.0,,,Pete Taylor Park,Hattiesburg,MS,Southern Miss,Sun Belt,4300,1985,,31.3335725,-89.3380978,66.22191619873047
2017-04-07,Baylor,Texas Tech,,2.0,4.0,1.0,13.0,14.0,0.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846801757812
2017-04-07,St. John's,Creighton,,3.0,14.0,0.0,2.0,12.0,2.0,,,TD Ameritrade Park Omaha,Omaha,NE,Creighton,Big East,24505,2011,,41.2667611,-95.9314596,297.5004577636719
2017-04-07,Utah,Oregon State,,4.0,10.0,4.0,5.0,10.0,2.0,,,Goss Stadium at Coleman Field,Corvallis,OR,Oregon State,Pac-12,3248,1907,,44.562842,-123.2771362,71.95059967041016
2017-04-07,UC Davis,Cal State Fullerton,,0.0,3.0,0.0,6.0,11.0,0.0,,,Goodwin Field,Fullerton,CA,Cal State Fullerton,Big West,3500,1992,,33.887139,-117.8853105,77.81831359863281
2017-04-07,North Carolina,Boston College,,,,,,,,,,Eddie Pellagrini Diamond,Boston,MA,Boston College,Atlantic Coast,2500,2018,,42.3439019,-71.1597951,13.7080020904541
2017-04-08,Vanderbilt,South Carolina,,1.0,4.0,0.0,6.0,7.0,1.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477
2017-04-08,Florida Gulf Coast,Stetson,,4.0,9.0,3.0,2.0,7.0,1.0,,,Melching Field at Conrad Park,DeLand,FL,Stetson,ASUN,2500,1999,,29.0198191,-81.3018907,11.98989582061768
2017-04-08,Baylor,Texas Tech,,3.0,9.0,2.0,5.0,8.0,1.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846801757812
2017-04-08,Florida International,Southern Miss,,1.0,6.0,3.0,5.0,7.0,1.0,,,Pete Taylor Park,Hattiesburg,MS,Southern Miss,Sun Belt,4300,1985,,31.3335725,-89.3380978,66.22191619873047
2017-04-08,UC Davis,Cal State Fullerton,,8.0,15.0,1.0,9.0,14.0,3.0,,,Goodwin Field,Fullerton,CA,Cal State Fullerton,Big West,3500,1992,,33.887139,-117.8853105,77.81831359863281
2017-04-08,Auburn,Texas A&M,,3.0,10.0,3.0,6.0,8.0,1.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547
2017-04-08,Arizona,Washington State,,3.0,6.0,1.0,9.0,11.0,0.0,,,Bailey–Brayton Field,Pullman,WA,Washington State,Pac-12,3500,1980,,46.7351232,-117.1553272,777.7236328125
2017-04-08,Virginia Tech,Clemson,,3.0,6.0,1.0,6.0,11.0,2.0,,,Doug Kingsmore Stadium,Clemson,SC,Clemson,Atlantic Coast,6217,1970,,34.6787794,-82.8493165,192.0006256103516
2017-04-08,San Diego,Gonzaga,,0.0,7.0,1.0,3.0,9.0,0.0,,,Washington Trust Field and Patterson Baseball Complex,Spokane,WA,Gonzaga,West Coast,2300,2007,,47.66270979999999,-117.3989089,574.5100708007812
2017-04-08,St. John's,Creighton,,4.0,13.0,0.0,7.0,8.0,2.0,,,TD Ameritrade Park Omaha,Omaha,NE,Creighton,Big East,24505,2011,,41.2667611,-95.9314596,297.5004577636719
2017-04-08,Wake Forest,Louisville,,6.0,10.0,1.0,7.0,7.0,0.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375
2017-04-08,Illinois,Michigan,,0.0,1.0,1.0,7.0,14.0,0.0,,,Ray Fisher Stadium,Ann Arbor,MI,Michigan,Big Ten,4000,1923,,42.26786209999999,-83.7420671,253.7054443359375
2017-04-08,North Carolina,Boston College,,17.0,12.0,2.0,7.0,8.0,2.0,,,Eddie Pellagrini Diamond,Boston,MA,Boston College,Atlantic Coast,2500,2018,,42.3439019,-71.1597951,13.7080020904541
2017-04-08,Murray State,TCU,,6.0,12.0,2.0,15.0,7.0,0.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203
2017-04-08,Alabama,Ole Miss,,4.0,10.0,0.0,5.0,8.0,4.0,,,,,,,,,,,,,
