date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id,image,venue,city,state,team,conference,capacity,opened,ref,latitude,longitude,elevation,weather_data
2016-03-04,Indiana State,Oklahoma State,,0.0,6.0,1.0,1.0,5.0,1.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625,"{'lat': 36.1310616, 'lon': -97.0687453, 'tz': '-06:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 25.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 34.74, 'max': 71.94, 'afternoon': 67.14, 'night': 40.78, 'evening': 67.41, 'morning': 36.1}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 21.92, 'direction': 180.0}}}"
2016-03-04,UC Santa Barbara,Oregon,,1.0,5.0,1.0,13.0,12.0,1.0,,,PK Park,Eugene,OR,Oregon,Pac-12,4000,2009,,44.0590435,-123.0654476,128.0967559814453,"{'lat': 44.0590435, 'lon': -123.0654476, 'tz': '-08:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 59.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 37.71, 'max': 61.27, 'afternoon': 56.23, 'night': 44.35, 'evening': 57.2, 'morning': 37.71}, 'pressure': {'afternoon': 1010.0}, 'wind': {'max': {'speed': 9.17, 'direction': 190.0}}}"
2016-03-04,Clemson,South Carolina,,1.0,6.0,3.0,8.0,12.0,0.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177627563477,"{'lat': 33.9865404, 'lon': -81.042621, 'tz': '-05:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 52.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 42.03, 'max': 56.57, 'afternoon': 52.97, 'night': 43.43, 'evening': 55.24, 'morning': 42.46}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 11.41, 'direction': 320.0}}}"
2016-03-04,Sacred Heart,Louisiana,,0.0,5.0,0.0,8.0,12.0,0.0,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133,"{'lat': 30.213099, 'lon': -92.041655, 'tz': '-06:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 50.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 47.97, 'max': 71.26, 'afternoon': 67.35, 'night': 59.32, 'evening': 68.67, 'morning': 47.97}, 'pressure': {'afternoon': 1022.0}, 'wind': {'max': {'speed': 8.05, 'direction': 20.0}}}"
2016-03-04,UCF,Rice,,3.0,3.0,2.0,4.0,8.0,1.0,,,Reckling Park,Houston,TX,Rice,The American,6193,2000,,29.7132708,-95.404089,14.29854393005371,"{'lat': 29.7132708, 'lon': -95.404089, 'tz': '-06:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 26.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 51.3, 'max': 74.39, 'afternoon': 70.9, 'night': 64.11, 'evening': 68.0, 'morning': 51.48}, 'pressure': {'afternoon': 1022.0}, 'wind': {'max': {'speed': 11.41, 'direction': 340.0}}}"
2016-03-04,Yale,Texas A&M,,5.0,3.0,0.0,12.0,13.0,1.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547,"{'lat': 30.6060601, 'lon': -96.3413557, 'tz': '-06:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 26.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 44.91, 'max': 72.37, 'afternoon': 68.04, 'night': 57.06, 'evening': 67.66, 'morning': 45.0}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 12.75, 'direction': 160.0}}}"
2016-03-04,Gonzaga,TCU,,4.0,10.0,0.0,3.0,7.0,0.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203,"{'lat': 32.7027992, 'lon': -97.3721802, 'tz': '-06:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 29.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 41.77, 'max': 70.02, 'afternoon': 68.32, 'night': 50.52, 'evening': 65.53, 'morning': 44.83}, 'pressure': {'afternoon': 1022.0}, 'wind': {'max': {'speed': 12.75, 'direction': 140.0}}}"
2016-03-04,Fordham,LSU,,1.0,10.0,3.0,12.0,11.0,2.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876251221,"{'lat': 30.4056564, 'lon': -91.1879038, 'tz': '-06:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 44.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 48.0, 'max': 70.93, 'afternoon': 65.14, 'night': 58.14, 'evening': 67.73, 'morning': 48.6}, 'pressure': {'afternoon': 1021.0}, 'wind': {'max': {'speed': 9.17, 'direction': 240.0}}}"
2016-03-04,Oklahoma,USC,,4.0,9.0,1.0,5.0,9.0,2.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719,"{'lat': 34.0238376, 'lon': -118.2898635, 'tz': '-08:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 60.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 55.92, 'max': 66.88, 'afternoon': 66.06, 'night': 57.33, 'evening': 62.2, 'morning': 56.77}, 'pressure': {'afternoon': 1017.0}, 'wind': {'max': {'speed': 9.17, 'direction': 270.0}}}"
2016-03-04,Fairfield,North Carolina,,3.0,9.0,2.0,4.0,11.0,2.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752212524414,"{'lat': 35.9063145, 'lon': -79.0427441, 'tz': '-05:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 55.0}, 'precipitation': {'total': 0.6}, 'temperature': {'min': 36.19, 'max': 51.69, 'afternoon': 44.74, 'night': 37.67, 'evening': 48.49, 'morning': 36.7}, 'pressure': {'afternoon': 1017.0}, 'wind': {'max': {'speed': 10.29, 'direction': 320.0}}}"
2016-03-04,Princeton,Louisville,,2.0,6.0,0.0,4.0,9.0,1.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375,"{'lat': 38.2055156, 'lon': -85.7628651, 'tz': '-05:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 78.0}, 'precipitation': {'total': 0.5}, 'temperature': {'min': 34.21, 'max': 39.7, 'afternoon': 38.05, 'night': 37.58, 'evening': 39.52, 'morning': 38.17}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 13.87, 'direction': 360.0}}}"
2016-03-04,Eastern Illinois,Arkansas,,2.0,8.0,1.0,5.0,8.0,0.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812,"{'lat': 36.0498883, 'lon': -94.1822406, 'tz': '-06:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 38.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 33.13, 'max': 65.41, 'afternoon': 59.92, 'night': 41.94, 'evening': 60.96, 'morning': 33.13}, 'pressure': {'afternoon': 1021.0}, 'wind': {'max': {'speed': 11.41, 'direction': 180.0}}}"
2016-03-04,Wright State,Georgia,,3.0,7.0,1.0,4.0,6.0,1.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594,"{'lat': 33.9408739, 'lon': -83.37970969999999, 'tz': '-05:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 20.0}, 'humidity': {'afternoon': 54.0}, 'precipitation': {'total': 0.5}, 'temperature': {'min': 38.3, 'max': 58.41, 'afternoon': 52.48, 'night': 39.04, 'evening': 56.3, 'morning': 39.97}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 10.29, 'direction': 290.0}}}"
2016-03-04,St. John's,Florida State,,1.0,5.0,6.0,19.0,17.0,0.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398,"{'lat': 30.4405434, 'lon': -84.3040448, 'tz': '-05:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 66.0}, 'precipitation': {'total': 13.5}, 'temperature': {'min': 49.15, 'max': 62.53, 'afternoon': 55.35, 'night': 58.37, 'evening': 61.11, 'morning': 51.46}, 'pressure': {'afternoon': 1020.0}, 'wind': {'max': {'speed': 12.75, 'direction': 310.0}}}"
2016-03-04,UIC,Missouri,,4.0,10.0,2.0,7.0,9.0,2.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188,"{'lat': 38.9355047, 'lon': -92.3386596, 'tz': '-06:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 64.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 35.08, 'max': 51.85, 'afternoon': 43.18, 'night': 38.3, 'evening': 49.48, 'morning': 35.19}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 11.41, 'direction': 150.0}}}"
2016-03-04,Manhattan,Miami,,0.0,3.0,1.0,10.0,18.0,0.0,,,,,,,,,,,,,,failed
2016-03-04,California,Texas,,4.0,10.0,0.0,3.0,9.0,1.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224334716797,"{'lat': 30.2799584, 'lon': -97.7261606, 'tz': '-06:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 30.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 44.42, 'max': 73.76, 'afternoon': 67.86, 'night': 59.74, 'evening': 69.93, 'morning': 46.72}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 10.29, 'direction': 180.0}}}"
2016-03-04,Dartmouth,Florida,,0.0,2.0,0.0,7.0,12.0,1.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268127441,"{'lat': 29.6364107, 'lon': -82.3637638, 'tz': '-05:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 79.0}, 'precipitation': {'total': 9.0}, 'temperature': {'min': 49.84, 'max': 62.82, 'afternoon': 59.0, 'night': 59.86, 'evening': 61.43, 'morning': 56.48}, 'pressure': {'afternoon': 1018.0}, 'wind': {'max': {'speed': 18.34, 'direction': 200.0}}}"
2016-03-04,Cal State Fullerton,Texas Tech,,7.0,7.0,0.0,3.0,6.0,3.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846801757812,"{'lat': 33.5884529, 'lon': -101.8765955, 'tz': '-06:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 27.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 40.98, 'max': 75.04, 'afternoon': 64.04, 'night': 46.67, 'evening': 72.82, 'morning': 44.62}, 'pressure': {'afternoon': 1016.0}, 'wind': {'max': {'speed': 23.04, 'direction': 200.0}}}"
2016-03-04,Baylor,Houston,,4.0,5.0,3.0,2.0,7.0,2.0,,,Schroeder Park,Houston,TX,Houston,Big 12,5000,1995,,29.7267987,-95.3453574,11.68445110321045,"{'lat': 29.7267987, 'lon': -95.3453574, 'tz': '-06:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 26.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 51.31, 'max': 73.2, 'afternoon': 70.38, 'night': 64.51, 'evening': 67.95, 'morning': 51.89}, 'pressure': {'afternoon': 1022.0}, 'wind': {'max': {'speed': 11.41, 'direction': 340.0}}}"
2016-03-04,Oregon State,San Diego,,7.0,11.0,1.0,2.0,5.0,1.0,,,Fowler Park,San Diego,CA,San Diego,West Coast,1700,2013,,32.7757645,-117.1833515,45.72412490844727,"{'lat': 32.7757645, 'lon': -117.1833515, 'tz': '-08:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 62.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 56.37, 'max': 66.43, 'afternoon': 65.79, 'night': 57.51, 'evening': 61.43, 'morning': 56.37}, 'pressure': {'afternoon': 1017.0}, 'wind': {'max': {'speed': 10.29, 'direction': 240.0}}}"
2016-03-04,Mississippi State,UCLA,,1.0,5.0,1.0,2.0,5.0,0.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767608642578,"{'lat': 34.0592278, 'lon': -118.4592393, 'tz': '-08:00', 'date': '2016-03-04', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 60.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 56.39, 'max': 65.88, 'afternoon': 65.88, 'night': 57.25, 'evening': 61.57, 'morning': 56.52}, 'pressure': {'afternoon': 1016.0}, 'wind': {'max': {'speed': 12.75, 'direction': 220.0}}}"
2016-03-05,Monmouth,Virginia,,10.0,15.0,3.0,11.0,13.0,0.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654052734,"{'lat': 38.0457546, 'lon': -78.513342, 'tz': '-05:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 52.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 30.54, 'max': 47.34, 'afternoon': 42.75, 'night': 37.89, 'evening': 43.83, 'morning': 31.26}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 11.41, 'direction': 180.0}}}"
2016-03-05,Eastern Illinois,Arkansas,,10.0,16.0,0.0,8.0,11.0,6.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.5051879882812,"{'lat': 36.0498883, 'lon': -94.1822406, 'tz': '-06:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 26.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 41.31, 'max': 69.84, 'afternoon': 65.53, 'night': 47.28, 'evening': 64.62, 'morning': 42.3}, 'pressure': {'afternoon': 1024.0}, 'wind': {'max': {'speed': 10.29, 'direction': 110.0}}}"
2016-03-05,UIC,Missouri,,4.0,8.0,0.0,2.0,9.0,3.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188,"{'lat': 38.9355047, 'lon': -92.3386596, 'tz': '-06:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 36.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 35.04, 'max': 60.51, 'afternoon': 57.09, 'night': 44.38, 'evening': 54.01, 'morning': 36.01}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 21.92, 'direction': 340.0}}}"
2016-03-05,Yale,Texas A&M,,0.0,4.0,1.0,13.0,18.0,0.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995330810547,"{'lat': 30.6060601, 'lon': -96.3413557, 'tz': '-06:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 63.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 51.58, 'max': 75.49, 'afternoon': 69.46, 'night': 55.6, 'evening': 71.31, 'morning': 52.65}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 10.29, 'direction': 100.0}}}"
2016-03-05,Gonzaga,TCU,,2.0,6.0,1.0,10.0,13.0,0.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.6922149658203,"{'lat': 32.7027992, 'lon': -97.3721802, 'tz': '-06:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 40.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 47.46, 'max': 77.52, 'afternoon': 72.36, 'night': 54.97, 'evening': 72.34, 'morning': 47.61}, 'pressure': {'afternoon': 1022.0}, 'wind': {'max': {'speed': 13.87, 'direction': 120.0}}}"
2016-03-05,Sacred Heart,Louisiana,,3.0,6.0,0.0,9.0,12.0,1.0,,,M. L. Tigue Moore Field at Russo Park,Lafayette,LA,Louisiana,Sun Belt,6015,1978renovated 2017,,30.213099,-92.041655,10.53493118286133,"{'lat': 30.213099, 'lon': -92.041655, 'tz': '-06:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 44.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 47.52, 'max': 75.63, 'afternoon': 71.78, 'night': 52.65, 'evening': 71.42, 'morning': 47.52}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 9.17, 'direction': 40.0}}}"
2016-03-05,Indiana State,Oklahoma State,,2.0,12.0,1.0,9.0,13.0,1.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494140625,"{'lat': 36.1310616, 'lon': -97.0687453, 'tz': '-06:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 21.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 41.65, 'max': 72.84, 'afternoon': 68.18, 'night': 50.65, 'evening': 68.23, 'morning': 42.15}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 13.87, 'direction': 110.0}}}"
2016-03-05,Oregon State,William & Mary,,12.0,15.0,3.0,3.0,9.0,1.0,,,Plumeri Park,Williamsburg,VA,William & Mary,Colonial Athletic,1000,1999,,37.2898694,-76.7326011,30.81233787536621,"{'lat': 37.2898694, 'lon': -76.7326011, 'tz': '-05:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 52.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 29.89, 'max': 43.92, 'afternoon': 42.62, 'night': 37.49, 'evening': 42.06, 'morning': 29.89}, 'pressure': {'afternoon': 1024.0}, 'wind': {'max': {'speed': 6.93, 'direction': 10.0}}}"
2016-03-05,Mississippi State,USC,,8.0,13.0,0.0,7.0,8.0,1.0,,,Dedeaux Field,Los Angeles,CA,USC,Pac-12,2500,1974,,34.0238376,-118.2898635,53.52592468261719,"{'lat': 34.0238376, 'lon': -118.2898635, 'tz': '-08:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 65.0}, 'precipitation': {'total': 1.75}, 'temperature': {'min': 57.96, 'max': 65.64, 'afternoon': 64.63, 'night': 59.45, 'evening': 62.46, 'morning': 58.93}, 'pressure': {'afternoon': 1017.0}, 'wind': {'max': {'speed': 6.08, 'direction': 189.0}}}"
2016-03-05,UIC,Missouri,,5.0,7.0,0.0,10.0,11.0,3.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901367188,"{'lat': 38.9355047, 'lon': -92.3386596, 'tz': '-06:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 1.0}, 'humidity': {'afternoon': 36.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 35.04, 'max': 60.51, 'afternoon': 57.09, 'night': 44.38, 'evening': 54.01, 'morning': 36.01}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 21.92, 'direction': 340.0}}}"
2016-03-05,St. John's,Florida State,,2.0,7.0,1.0,9.0,13.0,1.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511108398,"{'lat': 30.4405434, 'lon': -84.3040448, 'tz': '-05:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 20.0}, 'humidity': {'afternoon': 48.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 40.77, 'max': 68.49, 'afternoon': 64.17, 'night': 47.12, 'evening': 65.07, 'morning': 41.36}, 'pressure': {'afternoon': 1022.0}, 'wind': {'max': {'speed': 9.17, 'direction': 210.0}}}"
2016-03-05,Oregon State,San Diego,,5.0,15.0,0.0,2.0,4.0,0.0,,,Fowler Park,San Diego,CA,San Diego,West Coast,1700,2013,,32.7757645,-117.1833515,45.72412490844727,"{'lat': 32.7757645, 'lon': -117.1833515, 'tz': '-08:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 75.0}, 'humidity': {'afternoon': 54.0}, 'precipitation': {'total': 0.9}, 'temperature': {'min': 57.69, 'max': 68.67, 'afternoon': 67.64, 'night': 58.48, 'evening': 62.51, 'morning': 57.87}, 'pressure': {'afternoon': 1017.0}, 'wind': {'max': {'speed': 11.41, 'direction': 220.0}}}"
2016-03-05,Baylor,Houston,,4.0,6.0,1.0,10.0,11.0,4.0,,,Schroeder Park,Houston,TX,Houston,Big 12,5000,1995,,29.7267987,-95.3453574,11.68445110321045,"{'lat': 29.7267987, 'lon': -95.3453574, 'tz': '-06:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 44.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 52.59, 'max': 75.25, 'afternoon': 71.04, 'night': 57.61, 'evening': 69.96, 'morning': 52.59}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 10.29, 'direction': 90.0}}}"
2016-03-05,Cal State Fullerton,Texas Tech,,5.0,12.0,0.0,6.0,7.0,1.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846801757812,"{'lat': 33.5884529, 'lon': -101.8765955, 'tz': '-06:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 40.0}, 'humidity': {'afternoon': 35.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 39.63, 'max': 72.3, 'afternoon': 65.21, 'night': 51.26, 'evening': 70.25, 'morning': 39.97}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 21.92, 'direction': 150.0}}}"
2016-03-05,Wright State,Georgia,,3.0,4.0,0.0,1.0,6.0,1.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.37970969999999,209.9534606933594,"{'lat': 33.9408739, 'lon': -83.37970969999999, 'tz': '-05:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 20.0}, 'humidity': {'afternoon': 56.0}, 'precipitation': {'total': 0.0}, 'temperature': {'min': 36.34, 'max': 61.39, 'afternoon': 54.73, 'night': 41.0, 'evening': 60.15, 'morning': 36.34}, 'pressure': {'afternoon': 1023.0}, 'wind': {'max': {'speed': 10.29, 'direction': 100.0}}}"
2016-03-05,Princeton,Louisville,,1.0,4.0,1.0,9.0,9.0,1.0,,,Jim Patterson Stadium,Louisville,KY,Louisville,Atlantic Coast,4000,2005,,38.2055156,-85.7628651,140.28662109375,"{'lat': 38.2055156, 'lon': -85.7628651, 'tz': '-05:00', 'date': '2016-03-05', 'units': 'imperial', 'cloud_cover': {'afternoon': 90.0}, 'humidity': {'afternoon': 85.0}, 'precipitation': {'total': 1.28}, 'temperature': {'min': 31.91, 'max': 45.97, 'afternoon': 41.99, 'night': 32.14, 'evening': 45.91, 'morning': 34.61}, 'pressure': {'afternoon': 1019.0}, 'wind': {'max': {'speed': 14.99, 'direction': 300.0}}}"
