date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id
2022-03-01,Alabama State,Auburn,,7.0,13.0,5.0,13.0,12.0,1.0,
2022-03-01,USC,Loyola Marymount,,8.0,10.0,3.0,2.0,10.0,6.0,
2022-03-01,Seattle U,Oregon State,,,,,,,,
2022-03-01,UL Monroe,Ole Miss,,2.0,8.0,0.0,10.0,9.0,0.0,
2022-03-01,Central Arkansas,Vanderbilt,,2.0,5.0,3.0,5.0,9.0,4.0,
2022-03-01,Florida State,Mercer,,5.0,11.0,1.0,6.0,8.0,2.0,
2022-03-01,Florida,North Florida,,11.0,13.0,0.0,2.0,4.0,0.0,
2022-03-01,UT Arlington,TCU,,5.0,8.0,3.0,8.0,8.0,2.0,
2022-03-01,Georgia Tech,Georgia State,,4.0,5.0,0.0,2.0,8.0,2.0,
2022-03-01,Liberty,Radford,,11.0,10.0,0.0,3.0,5.0,1.0,
2022-03-01,Sacramento State,California,,2.0,5.0,0.0,6.0,11.0,0.0,
2022-03-01,Long Beach State,UCLA,,0.0,2.0,1.0,3.0,3.0,0.0,
2022-03-01,Canisius,West Virginia,,3.0,7.0,3.0,17.0,16.0,0.0,
2022-03-01,Miami (OH),Indiana,,2.0,4.0,0.0,15.0,13.0,1.0,
2022-03-01,UT Martin,Alabama,,7.0,8.0,0.0,6.0,12.0,0.0,
2022-03-01,High Point,Virginia Tech,,4.0,8.0,0.0,10.0,10.0,0.0,
2022-03-01,South Carolina Upstate,Clemson,,5.0,10.0,0.0,8.0,12.0,1.0,
2022-03-01,Morehead State,Louisville,,5.0,11.0,3.0,7.0,7.0,0.0,
2022-03-01,South Carolina,Appalachian State,,9.0,8.0,0.0,6.0,9.0,0.0,
2022-03-01,St. Thomas - Minnesota,Minnesota,,0.0,4.0,0.0,12.0,12.0,0.0,
2022-03-01,Houston Christian,Texas A&M,,2.0,5.0,1.0,3.0,6.0,1.0,
2022-03-01,Kansas State,Cal State Fullerton,,5.0,10.0,2.0,7.0,11.0,2.0,
2022-03-01,Gonzaga,Washington,,,,,,,,
2022-03-02,UL Monroe,Ole Miss,,1.0,2.0,1.0,11.0,11.0,1.0,
2022-03-02,Oklahoma State,Arizona State,,11.0,13.0,2.0,6.0,9.0,0.0,
2022-03-02,NC State,Campbell,,4.0,7.0,2.0,7.0,10.0,3.0,
2022-03-02,Florida A&M,Florida,,0.0,5.0,3.0,17.0,21.0,1.0,
2022-03-02,Purdue,Charlotte,,6.0,12.0,1.0,2.0,11.0,1.0,
2022-03-02,Evansville,Kentucky,,4.0,9.0,1.0,5.0,8.0,1.0,
2022-03-02,Michigan,Florida Atlantic,,20.0,14.0,1.0,13.0,16.0,3.0,
2022-03-02,UAB,Auburn,,1.0,3.0,2.0,16.0,17.0,0.0,
2022-03-02,Washington State,Tarleton,Washington State vs Tarleton,9.0,9.0,0.0,8.0,8.0,5.0,
2022-03-02,Omaha,Arkansas,,3.0,10.0,5.0,15.0,15.0,0.0,
2022-03-02,New Orleans,LSU,,3.0,5.0,1.0,11.0,9.0,2.0,
2022-03-02,Mississippi State,Southern Miss,,1.0,7.0,0.0,7.0,7.0,2.0,
2022-03-02,Winthrop,North Carolina,,3.0,10.0,0.0,7.0,11.0,1.0,
2022-03-02,Missouri State,Kansas,,12.0,11.0,2.0,3.0,8.0,0.0,
2022-03-02,Troy,Alabama,,1.0,4.0,1.0,8.0,15.0,0.0,
2022-03-02,South Dakota State,Minnesota,,7.0,11.0,0.0,5.0,13.0,2.0,
2022-03-02,Baylor,Rice,,9.0,13.0,0.0,0.0,2.0,4.0,
2022-03-04,Tennessee,Texas,Shriners Hospitals for Children College Classic,2.0,7.0,1.0,7.0,9.0,0.0,
2022-03-04,SE Louisiana,Arkansas,,7.0,9.0,1.0,3.0,8.0,0.0,
2022-03-04,Vanderbilt,Hawai'i,,9.0,12.0,0.0,2.0,4.0,0.0,
2022-03-04,Oklahoma,LSU,Shriners Hospitals for Children College Classic,4.0,13.0,0.0,5.0,9.0,3.0,
2022-03-04,Mississippi State,Tulane,,19.0,17.0,0.0,2.0,4.0,4.0,
2022-03-04,Texas State,Arizona,,2.0,6.0,4.0,7.0,8.0,2.0,
2022-03-04,UC Irvine,Oregon State,,2.0,7.0,2.0,7.0,9.0,0.0,
2022-03-04,Georgia,Georgia Tech,,7.0,8.0,3.0,11.0,13.0,0.0,
2022-03-04,Merrimack,Texas Tech,,1.0,3.0,0.0,17.0,16.0,0.0,
2022-03-04,Michigan,Maryland,Keith LeClair Classic,7.0,8.0,1.0,4.0,7.0,1.0,
2022-03-04,Coastal Carolina,North Carolina,,3.0,6.0,0.0,4.0,12.0,1.0,
2022-03-04,Nebraska,Northwestern State,,2.0,8.0,0.0,0.0,5.0,0.0,
2022-03-04,UCLA,Baylor,Shriners Hospitals for Children College Classic,1.0,4.0,0.0,2.0,3.0,0.0,
2022-03-04,Wichita State,Iowa,Frisco College Baseball Classic,6.0,11.0,0.0,4.0,11.0,0.0,
2022-03-04,Longwood,Purdue,,1.0,4.0,0.0,6.0,11.0,0.0,
2022-03-04,Penn State,Virginia,,1.0,5.0,2.0,10.0,9.0,0.0,
2022-03-04,Nebraska,UT Arlington,,3.0,10.0,0.0,4.0,11.0,1.0,
2022-03-04,Indiana,Missouri State,Indiana vs Missouri State,7.0,8.0,1.0,9.0,9.0,3.0,
2022-03-04,UMass Lowell,Wake Forest,,3.0,3.0,0.0,13.0,17.0,0.0,
2022-03-04,Ohio State,Campbell,,2.0,5.0,2.0,7.0,8.0,0.0,
2022-03-04,Boston College,North Florida,,7.0,9.0,1.0,0.0,6.0,2.0,
2022-03-04,Tarleton,Missouri,,5.0,8.0,0.0,6.0,9.0,3.0,
2022-03-04,Clemson,South Carolina,,3.0,8.0,1.0,2.0,4.0,1.0,
2022-03-04,Texas A&M,Washington State,Frisco College Baseball Classic,6.0,8.0,1.0,11.0,12.0,1.0,
2022-03-04,Wagner,USC,,3.0,6.0,2.0,11.0,18.0,1.0,
2022-03-04,Yale,Washington,,0.0,3.0,1.0,4.0,6.0,1.0,
2022-03-04,Ole Miss,UCF,,8.0,10.0,0.0,7.0,8.0,0.0,
2022-03-04,Gonzaga,Oklahoma State,,4.0,10.0,0.0,3.0,5.0,0.0,
2022-03-04,Cal State Northridge,Stanford,,9.0,12.0,1.0,3.0,11.0,4.0,
2022-03-04,Northeastern,NC State,,6.0,9.0,1.0,1.0,4.0,3.0,
2022-03-04,California,Florida State,,3.0,7.0,0.0,4.0,6.0,0.0,
2022-03-04,Notre Dame,Illinois,,6.0,8.0,0.0,1.0,10.0,1.0,
2022-03-04,Florida,Miami,,2.0,7.0,1.0,5.0,8.0,0.0,
2022-03-04,TCU,Kentucky,,11.0,11.0,0.0,13.0,15.0,1.0,
2022-03-04,Canisius,Liberty,Canisius vs Liberty,1.0,7.0,2.0,4.0,5.0,2.0,
2022-03-04,Houston Christian,Sacramento State,Houston Baptist vs Sacramento State,4.0,5.0,1.0,21.0,18.0,2.0,
2022-03-04,North Dakota State,Long Beach State,North Dakota State vs Long Beach State,5.0,10.0,0.0,4.0,9.0,4.0,
2022-03-04,Kansas,Michigan State,Cambria College Classic,2.0,6.0,2.0,11.0,14.0,1.0,
2022-03-04,Northwestern,Cincinnati,,4.0,6.0,0.0,5.0,8.0,1.0,
2022-03-04,Wright State,Virginia Tech,,11.0,19.0,0.0,5.0,7.0,1.0,
2022-03-04,Rutgers,William & Mary,,1.0,6.0,1.0,0.0,5.0,1.0,
2022-03-04,Pittsburgh,Army,All-American Classic,3.0,6.0,0.0,5.0,10.0,1.0,
2022-03-04,Northwestern,Cincinnati,,10.0,14.0,2.0,8.0,11.0,2.0,
2022-03-04,Murray State,Alabama,,1.0,4.0,2.0,5.0,11.0,1.0,
2022-03-04,Bucknell,Duke,,1.0,5.0,1.0,17.0,15.0,1.0,
2022-03-04,Akron,Louisville,,1.0,2.0,1.0,9.0,12.0,0.0,
2022-03-04,UC Santa Barbara,Oregon,,2.0,3.0,0.0,3.0,10.0,1.0,
2022-03-04,Rhode Island,Auburn,,2.0,8.0,2.0,7.0,11.0,0.0,
2022-03-04,West Virginia,Minnesota,Cambria College Classic,5.0,12.0,2.0,4.0,10.0,1.0,
2022-03-04,Arizona State,San Diego State,,13.0,19.0,1.0,5.0,9.0,2.0,
2022-03-04,Kansas State,Loyola Marymount,,11.0,14.0,0.0,0.0,8.0,2.0,
2022-03-04,Utah,Cal State Bakersfield,,4.0,5.0,0.0,2.0,7.0,0.0,
2022-03-05,Texas,LSU,Shriners Hospitals for Children College Classic,6.0,8.0,1.0,1.0,8.0,2.0,
2022-03-05,SE Louisiana,Arkansas,,2.0,3.0,1.0,4.0,5.0,0.0,
2022-03-05,Gonzaga,Oklahoma State,,2.0,3.0,1.0,1.0,6.0,0.0,
2022-03-05,Vanderbilt,Hawai'i,,13.0,18.0,1.0,1.0,5.0,1.0,
2022-03-05,Northeastern,NC State,,8.0,13.0,1.0,5.0,8.0,4.0,
2022-03-05,California,Florida State,,4.0,6.0,0.0,7.0,10.0,0.0,
2022-03-05,Michigan State,Notre Dame,Cambria College Classic,1.0,6.0,1.0,2.0,2.0,0.0,
2022-03-05,Florida,Miami,,8.0,6.0,0.0,1.0,6.0,3.0,
2022-03-05,TCU,Kentucky,,1.0,6.0,0.0,5.0,7.0,0.0,
2022-03-05,Baylor,Tennessee,Shriners Hospitals for Children College Classic,5.0,7.0,1.0,10.0,12.0,0.0,
2022-03-05,Merrimack,Texas Tech,,2.0,6.0,2.0,20.0,20.0,0.0,
2022-03-05,Maryland,Indiana State,Keith LeClair Classic,12.0,15.0,0.0,6.0,8.0,0.0,
2022-03-05,Houston Christian,Sacramento State,,3.0,7.0,0.0,2.0,3.0,1.0,
2022-03-05,North Dakota State,Long Beach State,North Dakota State vs Long Beach State,2.0,5.0,1.0,5.0,12.0,0.0,
2022-03-05,Oklahoma,UCLA,Shriners Hospitals for Children College Classic,3.0,6.0,0.0,15.0,11.0,0.0,
2022-03-05,Northwestern,Cincinnati,,2.0,6.0,1.0,4.0,8.0,0.0,
2022-03-05,Rutgers,Richmond,Rutgers vs Richmond,21.0,18.0,1.0,3.0,9.0,4.0,
2022-03-05,Ohio State,Pittsburgh,All-American Classic,5.0,8.0,1.0,6.0,6.0,3.0,
2022-03-05,Bucknell,Duke,,8.0,10.0,0.0,6.0,10.0,2.0,
2022-03-05,Boston College,North Florida,,10.0,12.0,2.0,4.0,5.0,1.0,
2022-03-05,Tarleton,Missouri,,1.0,5.0,0.0,9.0,12.0,2.0,
2022-03-05,Murray State,Alabama,,1.0,3.0,2.0,6.0,11.0,0.0,
2022-03-05,Nebraska,UT Arlington,,8.0,15.0,1.0,2.0,6.0,1.0,
2022-03-05,Illinois,West Virginia,Cambria College Classic,6.0,11.0,1.0,2.0,3.0,2.0,
2022-03-05,South Carolina,Clemson,,2.0,7.0,3.0,10.0,10.0,2.0,
2022-03-05,Michigan,East Carolina,,8.0,14.0,2.0,10.0,13.0,0.0,
2022-03-05,UC Santa Barbara,Oregon,,3.0,5.0,1.0,4.0,8.0,1.0,
2022-03-05,Yale,Washington,,0.0,4.0,0.0,7.0,9.0,1.0,
2022-03-05,Iowa,Texas A&M,Frisco College Baseball Classic,3.0,9.0,4.0,7.0,7.0,1.0,
2022-03-05,UC Santa Barbara,Oregon,,5.0,6.0,1.0,4.0,5.0,1.0,
2022-03-05,Kansas State,Loyola Marymount,,10.0,17.0,0.0,5.0,5.0,1.0,
2022-03-05,Ole Miss,UCF,,0.0,3.0,0.0,1.0,7.0,1.0,
2022-03-05,SE Louisiana,Arkansas,,1.0,3.0,0.0,11.0,14.0,0.0,
2022-03-05,Vanderbilt,Hawai'i,,12.0,19.0,0.0,1.0,2.0,1.0,
2022-03-05,Cal State Northridge,Stanford,,2.0,5.0,3.0,6.0,10.0,1.0,
2022-03-05,Mississippi State,Tulane,,10.0,13.0,0.0,11.0,11.0,1.0,
2022-03-05,Texas State,Arizona,,6.0,9.0,0.0,2.0,9.0,1.0,
2022-03-05,UC Irvine,Oregon State,,5.0,7.0,0.0,9.0,12.0,0.0,
2022-03-05,Georgia Tech,Georgia,,7.0,9.0,0.0,0.0,4.0,1.0,
2022-03-05,TCU,Kentucky,,12.0,18.0,1.0,8.0,12.0,1.0,
2022-03-05,Merrimack,Texas Tech,,5.0,8.0,1.0,21.0,13.0,1.0,
2022-03-05,Canisius,Liberty,Canisius vs Liberty,3.0,5.0,1.0,14.0,9.0,1.0,
2022-03-05,Houston Christian,Sacramento State,,4.0,7.0,1.0,1.0,6.0,0.0,
2022-03-05,Coastal Carolina,North Carolina,,0.0,5.0,0.0,4.0,7.0,3.0,
2022-03-05,Northwestern State,Nebraska,,0.0,3.0,2.0,6.0,8.0,1.0,
2022-03-05,Wichita State,Washington State,Frisco College Baseball Classic,8.0,8.0,0.0,2.0,7.0,3.0,
2022-03-05,Longwood,Purdue,,5.0,14.0,0.0,6.0,12.0,2.0,
2022-03-05,Penn State,Virginia,,4.0,11.0,3.0,10.0,9.0,0.0,
2022-03-05,Akron,Louisville,,6.0,9.0,2.0,20.0,18.0,1.0,
2022-03-05,Wright State,Virginia Tech,,3.0,7.0,1.0,9.0,15.0,0.0,
2022-03-05,Indiana,Missouri State,Indiana vs Missouri State,12.0,16.0,1.0,3.0,4.0,3.0,
2022-03-05,Rhode Island,Auburn,,0.0,5.0,2.0,16.0,10.0,0.0,
2022-03-05,Yale,Washington,,8.0,15.0,1.0,7.0,9.0,2.0,
2022-03-05,Northwestern,Cincinnati,,5.0,9.0,3.0,16.0,15.0,0.0,
2022-03-05,Central Michigan,Wake Forest,,2.0,6.0,1.0,4.0,7.0,0.0,
2022-03-05,Utah,Cal State Bakersfield,,8.0,6.0,0.0,2.0,5.0,2.0,
2022-03-05,Wagner,USC,,4.0,6.0,2.0,15.0,10.0,2.0,
2022-03-05,Akron,Louisville,,9.0,12.0,4.0,22.0,18.0,3.0,
2022-03-05,Rhode Island,Auburn,,0.0,1.0,0.0,12.0,11.0,0.0,
2022-03-05,Utah,Cal State Bakersfield,,8.0,15.0,2.0,7.0,12.0,2.0,
2022-03-05,Kansas,Minnesota,Cambria College Classic,1.0,8.0,1.0,8.0,12.0,0.0,
2022-03-05,Arizona State,San Diego State,,6.0,13.0,2.0,4.0,4.0,2.0,
2022-03-06,UCLA,Texas,Shriners Hospitals for Children College Classic,5.0,9.0,0.0,1.0,5.0,0.0,
2022-03-06,Vanderbilt,Hawai'i,,2.0,6.0,1.0,1.0,8.0,0.0,
2022-03-06,LSU,Baylor,Shriners Hospitals for Children College Classic,6.0,6.0,5.0,9.0,11.0,1.0,
2022-03-06,Mississippi State,Tulane,,4.0,4.0,0.0,5.0,10.0,2.0,
2022-03-06,Texas State,Arizona,,7.0,10.0,2.0,3.0,5.0,1.0,
2022-03-06,UC Irvine,Oregon State,,3.0,9.0,1.0,2.0,9.0,0.0,
2022-03-06,Georgia,Georgia Tech,,12.0,14.0,1.0,3.0,7.0,1.0,
2022-03-06,Merrimack,Texas Tech,,4.0,10.0,2.0,12.0,13.0,1.0,
2022-03-06,Maryland,East Carolina,Maryland vs East Carolina,3.0,9.0,1.0,6.0,10.0,2.0,
2022-03-06,Coastal Carolina,North Carolina,,3.0,5.0,1.0,4.0,9.0,2.0,
2022-03-06,Indiana State,Michigan,Keith LeClair Classic,6.0,13.0,0.0,5.0,12.0,1.0,
2022-03-06,Army,Ohio State,All-American Classic,7.0,8.0,2.0,12.0,13.0,7.0,
2022-03-06,Longwood,Purdue,,5.0,7.0,1.0,6.0,11.0,0.0,
2022-03-06,Wright State,Virginia Tech,,1.0,6.0,1.0,17.0,18.0,0.0,
2022-03-06,Bucknell,Duke,,1.0,3.0,2.0,18.0,20.0,0.0,
2022-03-06,Rhode Island,Auburn,,1.0,3.0,1.0,14.0,15.0,0.0,
2022-03-06,Tarleton,Missouri,,6.0,10.0,1.0,11.0,10.0,1.0,
2022-03-06,South Carolina,Clemson,,2.0,10.0,3.0,5.0,6.0,0.0,
2022-03-06,Kansas State,Loyola Marymount,,7.0,13.0,1.0,14.0,19.0,0.0,
2022-03-06,Pittsburgh,Campbell,All-American Classic,11.0,16.0,1.0,5.0,10.0,1.0,
2022-03-06,Wagner,USC,,2.0,8.0,3.0,6.0,9.0,0.0,
2022-03-06,Utah,Cal State Bakersfield,,1.0,6.0,1.0,2.0,8.0,0.0,
2022-03-06,Ole Miss,UCF,,9.0,15.0,2.0,1.0,5.0,1.0,
2022-03-06,Cal State Northridge,Stanford,,2.0,4.0,1.0,3.0,7.0,0.0,
2022-03-06,Northeastern,NC State,,6.0,10.0,1.0,0.0,6.0,2.0,
2022-03-06,California,Florida State,,5.0,7.0,2.0,3.0,6.0,2.0,
2022-03-06,Notre Dame,Minnesota,,3.0,7.0,0.0,1.0,1.0,1.0,
2022-03-06,Florida,Miami,,11.0,9.0,0.0,3.0,7.0,0.0,
2022-03-06,Tennessee,Oklahoma,Shriners Hospitals for Children College Classic,8.0,11.0,0.0,0.0,5.0,1.0,
2022-03-06,Canisius,Liberty,Canisius vs Liberty,5.0,8.0,3.0,14.0,13.0,0.0,
2022-03-06,Houston Christian,Sacramento State,Houston Baptist vs Sacramento State,4.0,7.0,0.0,1.0,6.0,2.0,
2022-03-06,North Dakota State,Long Beach State,North Dakota State vs Long Beach State,5.0,9.0,2.0,8.0,13.0,1.0,
2022-03-06,West Virginia,Michigan State,Cambria College Classic,3.0,7.0,1.0,9.0,15.0,1.0,
2022-03-06,Washington State,Iowa,Frisco College Baseball Classic,5.0,8.0,0.0,6.0,8.0,0.0,
2022-03-06,Rutgers,VCU,Rutgers vs VCU,8.0,8.0,0.0,0.0,6.0,1.0,
2022-03-06,Penn State,Virginia,,1.0,6.0,2.0,13.0,15.0,0.0,
2022-03-06,Boston College,North Florida,,10.0,10.0,2.0,17.0,17.0,3.0,
2022-03-06,Indiana,Missouri State,,10.0,12.0,0.0,4.0,6.0,3.0,
2022-03-06,Murray State,Alabama,,4.0,6.0,0.0,5.0,7.0,3.0,
2022-03-06,UC Santa Barbara,Oregon,,7.0,10.0,0.0,5.0,10.0,0.0,
2022-03-06,Illinois,Kansas,Cambria College Classic,7.0,9.0,0.0,10.0,13.0,3.0,
2022-03-06,Arizona State,San Diego State,,3.0,7.0,3.0,4.0,8.0,1.0,
2022-03-06,Yale,Washington,,1.0,5.0,0.0,0.0,1.0,2.0,
2022-03-06,Texas A&M,Wichita State,Frisco College Baseball Classic,5.0,7.0,2.0,6.0,8.0,2.0,
2022-03-07,Gonzaga,Oklahoma State,,2.0,7.0,1.0,1.0,6.0,0.0,
2022-03-08,Texas,Texas State,,9.0,12.0,2.0,8.0,10.0,0.0,
2022-03-08,Florida Gulf Coast,Florida State,,4.0,8.0,0.0,10.0,11.0,2.0,
2022-03-08,James Madison,Tennessee,,8.0,13.0,1.0,9.0,11.0,2.0,
2022-03-08,Georgia Tech,Mercer,,4.0,5.0,1.0,5.0,8.0,2.0,
2022-03-08,New Mexico,Arizona,,5.0,9.0,0.0,12.0,13.0,0.0,
2022-03-08,Georgia,Georgia Southern,,5.0,7.0,0.0,13.0,11.0,2.0,
2022-03-08,NC State,UNC Greensboro,,13.0,17.0,1.0,5.0,8.0,4.0,
2022-03-08,Wagner,Rutgers,,1.0,4.0,5.0,18.0,17.0,0.0,
2022-03-08,Xavier,South Carolina,,15.0,15.0,0.0,7.0,8.0,1.0,
2022-03-08,Cincinnati,Indiana,,0.0,2.0,2.0,7.0,5.0,0.0,
2022-03-08,Murray State,Kentucky,,1.0,2.0,4.0,9.0,9.0,1.0,
2022-03-08,East Carolina,Virginia Tech,,2.0,8.0,0.0,7.0,13.0,0.0,
2022-03-08,Eastern Illinois,Illinois,,4.0,8.0,0.0,2.0,5.0,2.0,
2022-03-08,Kansas,Charleston Southern,Kansas vs Charleston Southern,7.0,7.0,0.0,5.0,5.0,4.0,
2022-03-08,Portland,Oregon,,2.0,8.0,1.0,18.0,17.0,0.0,
2022-03-08,Miami,Florida International,,12.0,14.0,1.0,5.0,7.0,1.0,
2022-03-08,Cal State Fullerton,UCLA,,4.0,10.0,1.0,5.0,11.0,3.0,
2022-03-08,Seattle U,Washington,,5.0,16.0,2.0,6.0,9.0,1.0,
2022-03-08,Memphis,Ole Miss,,,,,,,,
2022-03-08,East Tennessee State,Clemson,,,,,,,,
2022-03-08,Missouri State,Oklahoma State,,1.0,3.0,0.0,5.0,11.0,0.0,
2022-03-08,Notre Dame,Elon,,11.0,15.0,1.0,3.0,4.0,1.0,
2022-03-08,Jacksonville,Florida,,0.0,3.0,1.0,1.0,9.0,0.0,
2022-03-08,North Carolina,Liberty,,0.0,9.0,0.0,1.0,4.0,0.0,
2022-03-08,Texas Tech,Mississippi State,,5.0,8.0,0.0,11.0,10.0,1.0,
2022-03-08,TCU,Louisville,,8.0,8.0,1.0,9.0,13.0,0.0,
2022-03-08,VCU,Maryland,,6.0,7.0,1.0,8.0,10.0,2.0,
2022-03-08,Penn State,VMI,Penn State vs VMI,4.0,8.0,1.0,11.0,11.0,1.0,
2022-03-08,George Washington,Virginia,,2.0,8.0,2.0,10.0,8.0,1.0,
2022-03-08,Dallas Baptist,Oklahoma,,7.0,6.0,2.0,8.0,10.0,2.0,
2022-03-08,Wake Forest,Coastal Carolina,,3.0,3.0,1.0,4.0,7.0,1.0,
2022-03-08,UMass Lowell,Duke,,4.0,7.0,1.0,9.0,7.0,0.0,
2022-03-08,Rider,West Virginia,,4.0,10.0,2.0,5.0,11.0,1.0,
2022-03-08,Boston College,South Florida,,18.0,16.0,1.0,8.0,13.0,3.0,
2022-03-08,North Dakota State,Minnesota,,5.0,8.0,0.0,2.0,8.0,2.0,
2022-03-08,Santa Clara,California,,9.0,13.0,1.0,6.0,9.0,2.0,
2022-03-08,Arizona State,UC Irvine,,3.0,11.0,0.0,4.0,8.0,0.0,
2022-03-08,Utah,Fresno State,,5.0,7.0,0.0,4.0,9.0,1.0,
2022-03-08,McNeese,LSU,,,,,,,,
2022-03-08,Middle Tennessee,Alabama,,,,,,,,
2022-03-09,James Madison,Tennessee,,8.0,13.0,1.0,9.0,11.0,2.0,
2022-03-09,Texas State,Texas,,6.0,7.0,0.0,4.0,8.0,0.0,
2022-03-09,James Madison,Tennessee,,2.0,3.0,1.0,10.0,14.0,1.0,
2022-03-09,Texas Tech,Mississippi State,,7.0,8.0,2.0,2.0,3.0,1.0,
2022-03-09,Clemson,Michigan State,,4.0,5.0,3.0,2.0,6.0,3.0,
2022-03-09,Gonzaga,Missouri,,10.0,12.0,2.0,5.0,14.0,3.0,
2022-03-09,Boston College,South Florida,,8.0,13.0,0.0,11.0,11.0,0.0,
2022-03-09,Ohio,Kentucky,,9.0,12.0,3.0,8.0,10.0,0.0,
2022-03-09,UMass Lowell,Duke,,4.0,7.0,0.0,5.0,11.0,2.0,
2022-03-09,George Mason,Wake Forest,,2.0,6.0,3.0,14.0,10.0,2.0,
2022-03-09,Baylor,Abilene Christian,,6.0,7.0,1.0,4.0,8.0,1.0,
2022-03-09,Tarleton,Texas A&M,,1.0,7.0,2.0,4.0,6.0,1.0,
2022-03-09,Jacksonville,Florida,,,,,,,,
2022-03-09,Maryland,VCU,Maryland vs VCU,,,,,,,
2022-03-09,Alcorn State,Ole Miss,Alcorn State vs Ole Miss,1.0,4.0,0.0,16.0,8.0,0.0,
2022-03-09,McNeese,LSU,,3.0,5.0,1.0,6.0,11.0,0.0,
2022-03-09,Tulane,Southern Miss,Tulane vs Southern Miss,2.0,5.0,2.0,7.0,11.0,1.0,
2022-03-09,Georgia,Georgia Southern,,5.0,11.0,2.0,1.0,4.0,0.0,
2022-03-09,Kansas,Charleston Southern,Kansas vs Charleston Southern,13.0,14.0,0.0,1.0,6.0,2.0,
2022-03-09,Purdue Fort Wayne,Indiana,,2.0,5.0,3.0,12.0,14.0,0.0,
2022-03-09,North Alabama,Alabama,,9.0,12.0,1.0,5.0,11.0,0.0,
2022-03-09,Nebraska,Kansas State,Nebraska vs Kansas State,4.0,6.0,3.0,6.0,8.0,0.0,
2022-03-09,Pittsburgh,High Point,,15.0,19.0,0.0,5.0,4.0,2.0,
2022-03-09,Tennessee Tech,Auburn,,3.0,10.0,0.0,4.0,6.0,1.0,
2022-03-09,Arizona State,UC Irvine,,2.0,5.0,1.0,3.0,12.0,2.0,
2022-03-09,Georgetown,North Carolina,,,,,,,,
2022-03-09,St. Thomas - Minnesota,Iowa,,,,,,,,
2022-03-10,UIC,Arkansas,,4.0,4.0,1.0,12.0,13.0,0.0,
2022-03-10,Oklahoma State,BYU,,6.0,12.0,1.0,8.0,5.0,1.0,
2022-03-10,Gonzaga,Missouri,,,,,,,,
2022-03-10,UIC,Arkansas,,4.0,6.0,1.0,5.0,6.0,1.0,
2022-03-10,Bellarmine,Purdue,,4.0,8.0,1.0,8.0,8.0,1.0,
2022-03-11,Oral Roberts,Ole Miss,,2.0,9.0,1.0,16.0,13.0,0.0,
2022-03-11,Wagner,Vanderbilt,,0.0,2.0,2.0,13.0,16.0,1.0,
2022-03-11,Oklahoma State,BYU,,3.0,4.0,0.0,0.0,2.0,3.0,
2022-03-11,Florida State,Wake Forest,,3.0,6.0,1.0,9.0,10.0,0.0,
2022-03-11,Rhode Island,Tennessee,,4.0,9.0,5.0,17.0,15.0,1.0,
2022-03-11,Bethune-Cookman,LSU,,7.0,6.0,0.0,8.0,9.0,1.0,
2022-03-11,Campbell,Liberty,Campbell vs Liberty,7.0,9.0,0.0,0.0,8.0,0.0,
2022-03-11,Arizona,California,,8.0,11.0,0.0,9.0,8.0,1.0,
2022-03-11,Northeastern,Clemson,,6.0,5.0,0.0,9.0,9.0,2.0,
2022-03-11,Princeton,Mississippi State,,2.0,10.0,2.0,11.0,13.0,0.0,
2022-03-11,Ohio State,West Virginia,,10.0,14.0,0.0,4.0,6.0,2.0,
2022-03-11,Michigan,Louisville,,3.0,8.0,0.0,5.0,8.0,2.0,
2022-03-11,Cincinnati,Michigan State,First Pitch Invitational,8.0,9.0,2.0,10.0,12.0,1.0,
2022-03-11,Virginia,Duke,,5.0,8.0,0.0,0.0,5.0,0.0,
2022-03-11,Binghamton,Alabama,,3.0,6.0,0.0,9.0,13.0,0.0,
2022-03-11,Ohio State,West Virginia,,6.0,10.0,2.0,7.0,8.0,3.0,
2022-03-11,Western Carolina,Kansas,First Pitch Invitational,6.0,10.0,1.0,3.0,8.0,2.0,
2022-03-11,Boston College,Miami,,12.0,12.0,1.0,11.0,16.0,3.0,
2022-03-11,USC,UCLA,,7.0,9.0,0.0,4.0,7.0,0.0,
2022-03-11,Iowa,UC Irvine,Iowa vs UC Irvine,6.0,15.0,1.0,7.0,5.0,1.0,
2022-03-11,Bellarmine,Purdue,,,,,,,,
2022-03-11,Gonzaga,Missouri,,,,,,,,
2022-03-11,St. Thomas - Minnesota,Northwestern,,,,,,,,
2022-03-11,Wagner,Vanderbilt,,7.0,10.0,1.0,12.0,15.0,2.0,
2022-03-11,Oregon,Stanford,,4.0,11.0,2.0,3.0,9.0,1.0,
2022-03-11,Oregon State,Washington State,,13.0,13.0,0.0,3.0,7.0,0.0,
2022-03-11,Notre Dame,NC State,,8.0,12.0,1.0,4.0,10.0,2.0,
2022-03-11,Rhode Island,Tennessee,,3.0,10.0,1.0,8.0,11.0,2.0,
2022-03-11,Virginia Tech,Georgia Tech,,8.0,8.0,0.0,9.0,12.0,1.0,
2022-03-11,Pittsburgh,North Carolina,,4.0,11.0,2.0,7.0,10.0,2.0,
2022-03-11,Texas Tech,Rice,,10.0,9.0,2.0,1.0,8.0,5.0,
2022-03-11,Lipscomb,Georgia,,3.0,7.0,2.0,8.0,8.0,1.0,
