teamName,games_played,runs_scored_mean,runs_scored_median,runs_scored_total,runs_allowed_count,runs_allowed_mean,runs_allowed_median,runs_allowed_total,A_runs_scored,H_runs_scored,A_runs_allowed,H_runs_allowed,games,run_differential_home,run_differential_away,run_differential,runs_scored_avg,runs_allowed_avg,runs_scored_avg_home,runs_scored_avg_away,runs_allowed_avg_home,runs_allowed_avg_away,run_differential_avg,home_runs_scored_avg,home_runs_allowed_avg,home_run_differential_avg,away_runs_scored_avg,away_runs_allowed_avg,loss_playoff,win_playoff,wins_playoff,losses_playoff,games_playoff,runs_scored_playoff,runs_allowed_playoff,run_differential_playoff
Reed City,33,6.454545454545454,6.0,213.0,33,4.909090909090909,3.0,162.0,72.0,141.0,88.0,74.0,33,67.0,-16.0,51.0,6.454545454545454,4.909090909090909,4.2727272727272725,2.1818181818181817,2.242424242424242,2.6666666666666665,1.5454545454545454,4.2727272727272725,2.242424242424242,2.0303030303030303,2.1818181818181817,2.6666666666666665,1.0,2.0,2.0,1.0,3.0,13.0,16.0,-1.0
Reese,36,6.944444444444445,6.0,250.0,36,4.277777777777778,3.0,154.0,62.0,188.0,53.0,101.0,36,87.0,9.0,96.0,6.944444444444445,4.277777777777778,5.222222222222222,1.7222222222222223,2.8055555555555554,1.4722222222222223,2.6666666666666665,5.222222222222222,2.8055555555555554,2.4166666666666665,1.7222222222222223,1.4722222222222223,1.0,2.0,2.0,1.0,3.0,17.0,11.0,2.0
Remus Chippewa Hills,30,5.1,4.0,153.0,30,5.766666666666667,5.0,173.0,67.0,86.0,87.0,86.0,30,0.0,-20.0,-20.0,5.1,5.766666666666667,2.8666666666666667,2.2333333333333334,2.8666666666666667,2.9,-0.6666666666666666,2.8666666666666667,2.8666666666666667,0.0,2.2333333333333334,2.9,1.0,0.0,0.0,1.0,1.0,2.0,3.0,-1.0
Richland Gull Lake,37,6.324324324324325,5.0,234.0,37,5.0,4.0,185.0,58.0,176.0,66.0,119.0,37,57.0,-8.0,49.0,6.324324324324325,5.0,4.756756756756757,1.5675675675675675,3.2162162162162162,1.7837837837837838,1.3243243243243243,4.756756756756757,3.2162162162162162,1.5405405405405406,1.5675675675675675,1.7837837837837838,1.0,2.0,2.0,1.0,3.0,19.0,5.0,4.666666666666667
Richmond,23,6.391304347826087,4.0,147.0,23,2.9565217391304346,2.0,68.0,99.0,48.0,33.0,35.0,23,13.0,66.0,79.0,6.391304347826087,2.9565217391304346,2.0869565217391304,4.304347826086956,1.5217391304347827,1.434782608695652,3.4347826086956523,2.0869565217391304,1.5217391304347827,0.5652173913043478,4.304347826086956,1.434782608695652,1.0,0.0,0.0,1.0,1.0,2.0,4.0,-2.0
River Rouge,10,4.7,4.0,47.0,10,11.5,11.0,115.0,22.0,25.0,72.0,43.0,10,-18.0,-50.0,-68.0,4.7,11.5,2.5,2.2,4.3,7.2,-6.8,2.5,4.3,-1.8,2.2,7.2,1.0,0.0,0.0,1.0,1.0,0.0,15.0,-15.0
Riverview,31,5.806451612903226,5.0,180.0,31,3.193548387096774,3.0,99.0,77.0,103.0,37.0,62.0,31,41.0,40.0,81.0,5.806451612903226,3.193548387096774,3.3225806451612905,2.4838709677419355,2.0,1.1935483870967742,2.6129032258064515,3.3225806451612905,2.0,1.3225806451612903,2.4838709677419355,1.1935483870967742,1.0,4.0,4.0,1.0,5.0,27.0,7.0,4.0
Riverview Gabriel Richard,22,3.6818181818181817,2.0,81.0,22,6.2727272727272725,4.0,138.0,52.0,29.0,81.0,57.0,22,-28.0,-29.0,-57.0,3.6818181818181817,6.2727272727272725,1.3181818181818181,2.3636363636363638,2.590909090909091,3.6818181818181817,-2.590909090909091,1.3181818181818181,2.590909090909091,-1.2727272727272727,2.3636363636363638,3.6818181818181817,1.0,2.0,2.0,1.0,3.0,30.0,12.0,6.0
Rochester,39,5.6923076923076925,5.0,222.0,39,4.205128205128205,3.0,164.0,89.0,133.0,78.0,86.0,39,47.0,11.0,58.0,5.6923076923076925,4.205128205128205,3.41025641025641,2.282051282051282,2.2051282051282053,2.0,1.4871794871794872,3.41025641025641,2.2051282051282053,1.205128205128205,2.282051282051282,2.0,1.0,1.0,1.0,1.0,2.0,5.0,11.0,-3.0
Rochester Adams,34,7.470588235294118,8.0,254.0,34,3.3529411764705883,3.0,114.0,125.0,129.0,51.0,63.0,34,66.0,74.0,140.0,7.470588235294118,3.3529411764705883,3.7941176470588234,3.676470588235294,1.8529411764705883,1.5,4.117647058823529,3.7941176470588234,1.8529411764705883,1.9411764705882353,3.676470588235294,1.5,1.0,2.0,2.0,1.0,3.0,27.0,7.0,6.666666666666667
Rochester Hills Christian,0,,,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Rochester Hills Lutheran Northwest,17,6.764705882352941,7.0,115.0,17,6.176470588235294,6.0,105.0,54.0,61.0,67.0,38.0,17,23.0,-13.0,10.0,6.764705882352941,6.176470588235294,3.588235294117647,3.176470588235294,2.235294117647059,3.9411764705882355,0.5882352941176471,3.588235294117647,2.235294117647059,1.3529411764705883,3.176470588235294,3.9411764705882355,1.0,1.0,1.0,1.0,2.0,12.0,7.0,2.5
Rochester Hills Stoney Creek,36,3.1666666666666665,2.5,114.0,36,5.972222222222222,6.0,215.0,71.0,43.0,142.0,73.0,36,-30.0,-71.0,-101.0,3.1666666666666665,5.972222222222222,1.1944444444444444,1.9722222222222223,2.0277777777777777,3.9444444444444446,-2.8055555555555554,1.1944444444444444,2.0277777777777777,-0.8333333333333334,1.9722222222222223,3.9444444444444446,1.0,0.0,0.0,1.0,1.0,3.0,5.0,-2.0
Rockford,25,7.24,7.0,181.0,25,3.8,3.0,95.0,111.0,70.0,65.0,30.0,25,40.0,46.0,86.0,7.24,3.8,2.8,4.44,1.2,2.6,3.44,2.8,1.2,1.6,4.44,2.6,1.0,0.0,0.0,1.0,1.0,2.0,3.0,-1.0
Rogers City,14,9.0,9.0,126.0,14,4.0,2.5,56.0,48.0,78.0,17.0,39.0,14,39.0,31.0,70.0,9.0,4.0,5.571428571428571,3.4285714285714284,2.7857142857142856,1.2142857142857142,5.0,5.571428571428571,2.7857142857142856,2.7857142857142856,3.4285714285714284,1.2142857142857142,1.0,3.0,3.0,1.0,4.0,26.0,19.0,1.75
Romeo,21,4.666666666666667,4.0,98.0,21,3.4761904761904763,3.0,73.0,50.0,48.0,39.0,34.0,21,14.0,11.0,25.0,4.666666666666667,3.4761904761904763,2.2857142857142856,2.380952380952381,1.619047619047619,1.8571428571428572,1.1904761904761905,2.2857142857142856,1.619047619047619,0.6666666666666666,2.380952380952381,1.8571428571428572,1.0,0.0,0.0,1.0,1.0,1.0,3.0,-2.0
Romulus,11,3.8181818181818183,1.0,42.0,11,14.272727272727273,13.0,157.0,12.0,30.0,64.0,93.0,11,-63.0,-52.0,-115.0,3.8181818181818183,14.272727272727273,2.727272727272727,1.0909090909090908,8.454545454545455,5.818181818181818,-10.454545454545455,2.727272727272727,8.454545454545455,-5.7272727272727275,1.0909090909090908,5.818181818181818,1.0,0.0,0.0,1.0,1.0,0.0,7.0,-7.0
Romulus Summit Academy North,20,6.85,5.0,137.0,20,4.7,2.5,94.0,50.0,87.0,55.0,39.0,20,48.0,-5.0,43.0,6.85,4.7,4.35,2.5,1.95,2.75,2.15,4.35,1.95,2.4,2.5,2.75,1.0,0.0,0.0,1.0,1.0,0.0,11.0,-11.0
Roscommon,13,4.615384615384615,5.0,60.0,13,8.923076923076923,8.0,116.0,41.0,19.0,83.0,33.0,13,-14.0,-42.0,-56.0,4.615384615384615,8.923076923076923,1.4615384615384615,3.1538461538461537,2.5384615384615383,6.384615384615385,-4.3076923076923075,1.4615384615384615,2.5384615384615383,-1.0769230769230769,3.1538461538461537,6.384615384615385,1.0,0.0,0.0,1.0,1.0,3.0,7.0,-4.0
Roseville,20,6.25,4.5,125.0,20,5.25,5.0,105.0,75.0,50.0,68.0,37.0,20,13.0,7.0,20.0,6.25,5.25,2.5,3.75,1.85,3.4,1.0,2.5,1.85,0.65,3.75,3.4,1.0,1.0,1.0,1.0,2.0,14.0,9.0,2.5
Royal Oak,30,8.1,6.0,243.0,30,3.7,3.0,111.0,124.0,119.0,57.0,54.0,30,65.0,67.0,132.0,8.1,3.7,3.966666666666667,4.133333333333334,1.8,1.9,4.4,3.966666666666667,1.8,2.1666666666666665,4.133333333333334,1.9,1.0,1.0,1.0,1.0,2.0,13.0,4.0,4.5
Royal Oak Shrine Catholic,32,6.03125,6.0,193.0,32,4.4375,4.0,142.0,70.0,123.0,85.0,57.0,32,66.0,-15.0,51.0,6.03125,4.4375,3.84375,2.1875,1.78125,2.65625,1.59375,3.84375,1.78125,2.0625,2.1875,2.65625,1.0,5.0,5.0,1.0,6.0,37.0,26.0,1.8333333333333333
Rudyard,37,6.675675675675675,5.0,247.0,37,5.702702702702703,5.0,211.0,186.0,61.0,147.0,64.0,37,-3.0,39.0,36.0,6.675675675675675,5.702702702702703,1.6486486486486487,5.027027027027027,1.7297297297297298,3.972972972972973,0.972972972972973,1.6486486486486487,1.7297297297297298,-0.08108108108108109,5.027027027027027,3.972972972972973,1.0,5.0,5.0,1.0,6.0,49.0,17.0,5.333333333333333
Saginaw Arthur Hill,45,1.8,0.0,81.0,45,18.2,18.0,819.0,27.0,54.0,393.0,426.0,45,-372.0,-366.0,-738.0,1.8,18.2,1.2,0.6,9.466666666666667,8.733333333333333,-16.4,1.2,9.466666666666667,-8.266666666666667,0.6,8.733333333333333,3.0,0.0,0.0,3.0,3.0,33.0,54.0,-7.0
Saginaw Heritage,38,5.2631578947368425,4.0,200.0,38,4.842105263157895,3.5,184.0,74.0,126.0,89.0,95.0,38,31.0,-15.0,16.0,5.2631578947368425,4.842105263157895,3.3157894736842106,1.9473684210526316,2.5,2.3421052631578947,0.42105263157894735,3.3157894736842106,2.5,0.8157894736842105,1.9473684210526316,2.3421052631578947,1.0,0.0,0.0,1.0,1.0,3.0,9.0,-6.0
Saginaw Michigan Lutheran Seminary,32,6.53125,6.0,209.0,32,7.21875,6.0,231.0,106.0,103.0,93.0,138.0,32,-35.0,13.0,-22.0,6.53125,7.21875,3.21875,3.3125,4.3125,2.90625,-0.6875,3.21875,4.3125,-1.09375,3.3125,2.90625,1.0,2.0,2.0,1.0,3.0,30.0,10.0,6.666666666666667
Saginaw Nouvel,29,4.103448275862069,2.0,119.0,29,6.620689655172414,7.0,192.0,33.0,86.0,89.0,103.0,29,-17.0,-56.0,-73.0,4.103448275862069,6.620689655172414,2.9655172413793105,1.1379310344827587,3.5517241379310347,3.0689655172413794,-2.5172413793103448,2.9655172413793105,3.5517241379310347,-0.5862068965517241,1.1379310344827587,3.0689655172413794,1.0,0.0,0.0,1.0,1.0,1.0,11.0,-10.0
Saginaw Swan Valley,40,7.425,6.5,297.0,40,2.9,2.0,116.0,95.0,202.0,62.0,54.0,40,148.0,33.0,181.0,7.425,2.9,5.05,2.375,1.35,1.55,4.525,5.05,1.35,3.7,2.375,1.55,1.0,2.0,2.0,1.0,3.0,32.0,7.0,8.333333333333334
Saginaw Valley Lutheran,32,5.09375,5.0,163.0,32,5.0,5.0,160.0,70.0,93.0,79.0,81.0,32,12.0,-9.0,3.0,5.09375,5.0,2.90625,2.1875,2.53125,2.46875,0.09375,2.90625,2.53125,0.375,2.1875,2.46875,1.0,0.0,0.0,1.0,1.0,2.0,9.0,-7.0
Salem,36,4.722222222222222,3.0,170.0,36,4.361111111111111,4.0,157.0,84.0,86.0,97.0,60.0,36,26.0,-13.0,13.0,4.722222222222222,4.361111111111111,2.388888888888889,2.3333333333333335,1.6666666666666667,2.6944444444444446,0.3611111111111111,2.388888888888889,1.6666666666666667,0.7222222222222222,2.3333333333333335,2.6944444444444446,1.0,0.0,0.0,1.0,1.0,0.0,4.0,-4.0
Saline,41,6.341463414634147,5.0,260.0,41,3.7560975609756095,2.0,154.0,95.0,165.0,77.0,77.0,41,88.0,18.0,106.0,6.341463414634147,3.7560975609756095,4.024390243902439,2.317073170731707,1.8780487804878048,1.8780487804878048,2.5853658536585367,4.024390243902439,1.8780487804878048,2.1463414634146343,2.317073170731707,1.8780487804878048,1.0,3.0,3.0,1.0,4.0,19.0,8.0,2.75
Saline Washtenaw Christian,10,5.0,3.0,50.0,10,8.9,8.5,89.0,48.0,2.0,86.0,3.0,10,-1.0,-38.0,-39.0,5.0,8.9,0.2,4.8,0.3,8.6,-3.9,0.2,0.3,-0.1,4.8,8.6,,,,,,,,
Sand Creek,30,6.833333333333333,5.5,205.0,30,7.766666666666667,7.5,233.0,93.0,112.0,133.0,100.0,30,12.0,-40.0,-28.0,6.833333333333333,7.766666666666667,3.7333333333333334,3.1,3.3333333333333335,4.433333333333334,-0.9333333333333333,3.7333333333333334,3.3333333333333335,0.4,3.1,4.433333333333334,1.0,1.0,1.0,1.0,2.0,25.0,16.0,4.5
Sandusky,31,7.806451612903226,7.0,242.0,31,5.612903225806452,4.0,174.0,93.0,149.0,93.0,81.0,31,68.0,0.0,68.0,7.806451612903226,5.612903225806452,4.806451612903226,3.0,2.6129032258064515,3.0,2.193548387096774,4.806451612903226,2.6129032258064515,2.193548387096774,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,-7.0
Sanford Meridian,29,7.103448275862069,5.0,206.0,29,5.827586206896552,5.0,169.0,75.0,131.0,65.0,104.0,29,27.0,10.0,37.0,7.103448275862069,5.827586206896552,4.517241379310345,2.586206896551724,3.586206896551724,2.2413793103448274,1.2758620689655173,4.517241379310345,3.586206896551724,0.9310344827586207,2.586206896551724,2.2413793103448274,1.0,0.0,0.0,1.0,1.0,4.0,5.0,-1.0
Saranac,26,5.076923076923077,4.0,132.0,26,8.038461538461538,7.0,209.0,86.0,46.0,107.0,102.0,26,-56.0,-21.0,-77.0,5.076923076923077,8.038461538461538,1.7692307692307692,3.3076923076923075,3.923076923076923,4.115384615384615,-2.9615384615384617,1.7692307692307692,3.923076923076923,-2.1538461538461537,3.3076923076923075,4.115384615384615,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0
Saugatuck,22,4.454545454545454,2.5,98.0,22,12.681818181818182,15.0,279.0,69.0,29.0,140.0,139.0,22,-110.0,-71.0,-181.0,4.454545454545454,12.681818181818182,1.3181818181818181,3.1363636363636362,6.318181818181818,6.363636363636363,-8.227272727272727,1.3181818181818181,6.318181818181818,-5.0,3.1363636363636362,6.363636363636363,1.0,0.0,0.0,1.0,1.0,1.0,11.0,-10.0
Sault Ste Marie,18,6.833333333333333,5.0,123.0,18,4.388888888888889,4.0,79.0,81.0,42.0,43.0,36.0,18,6.0,38.0,44.0,6.833333333333333,4.388888888888889,2.3333333333333335,4.5,2.0,2.388888888888889,2.4444444444444446,2.3333333333333335,2.0,0.3333333333333333,4.5,2.388888888888889,1.0,2.0,2.0,1.0,3.0,20.0,15.0,1.6666666666666667
Schoolcraft,24,6.875,7.0,165.0,24,6.083333333333333,5.5,146.0,97.0,68.0,77.0,69.0,24,-1.0,20.0,19.0,6.875,6.083333333333333,2.8333333333333335,4.041666666666667,2.875,3.2083333333333335,0.7916666666666666,2.8333333333333335,2.875,-0.041666666666666664,4.041666666666667,3.2083333333333335,1.0,0.0,0.0,1.0,1.0,3.0,7.0,-4.0
Shelby,27,4.481481481481482,3.0,121.0,27,6.7407407407407405,6.0,182.0,36.0,85.0,80.0,102.0,27,-17.0,-44.0,-61.0,4.481481481481482,6.7407407407407405,3.1481481481481484,1.3333333333333333,3.7777777777777777,2.962962962962963,-2.259259259259259,3.1481481481481484,3.7777777777777777,-0.6296296296296297,1.3333333333333333,2.962962962962963,1.0,2.0,2.0,1.0,3.0,12.0,22.0,-3.3333333333333335
Shepherd,35,8.285714285714286,7.0,290.0,35,4.085714285714285,4.0,143.0,98.0,192.0,82.0,61.0,35,131.0,16.0,147.0,8.285714285714286,4.085714285714285,5.485714285714286,2.8,1.7428571428571429,2.342857142857143,4.2,5.485714285714286,1.7428571428571429,3.742857142857143,2.8,2.342857142857143,1.0,0.0,0.0,1.0,1.0,1.0,7.0,-6.0
South Haven,31,7.290322580645161,6.0,226.0,31,5.419354838709677,4.0,168.0,97.0,129.0,81.0,87.0,31,42.0,16.0,58.0,7.290322580645161,5.419354838709677,4.161290322580645,3.129032258064516,2.806451612903226,2.6129032258064515,1.8709677419354838,4.161290322580645,2.806451612903226,1.3548387096774193,3.129032258064516,2.6129032258064515,1.0,0.0,0.0,1.0,1.0,6.0,8.0,-2.0
South Lyon,33,5.03030303030303,4.0,166.0,33,4.96969696969697,5.0,164.0,75.0,91.0,74.0,90.0,33,1.0,1.0,2.0,5.03030303030303,4.96969696969697,2.757575757575758,2.272727272727273,2.727272727272727,2.242424242424242,0.06060606060606061,2.757575757575758,2.727272727272727,0.030303030303030304,2.272727272727273,2.242424242424242,1.0,0.0,0.0,1.0,1.0,0.0,2.0,-2.0
South Lyon East,30,4.4,4.0,132.0,30,6.866666666666666,5.5,206.0,58.0,74.0,76.0,130.0,30,-56.0,-18.0,-74.0,4.4,6.866666666666666,2.466666666666667,1.9333333333333333,4.333333333333333,2.533333333333333,-2.466666666666667,2.466666666666667,4.333333333333333,-1.8666666666666667,1.9333333333333333,2.533333333333333,1.0,0.0,0.0,1.0,1.0,0.0,8.0,-8.0
Southfield Arts & Technology,18,3.888888888888889,1.0,70.0,18,13.88888888888889,12.5,250.0,43.0,27.0,160.0,90.0,18,-63.0,-117.0,-180.0,3.888888888888889,13.88888888888889,1.5,2.388888888888889,5.0,8.88888888888889,-10.0,1.5,5.0,-3.5,2.388888888888889,8.88888888888889,1.0,0.0,0.0,1.0,1.0,1.0,16.0,-15.0
Southfield Christian,12,4.5,1.5,54.0,12,13.916666666666666,14.5,167.0,35.0,19.0,70.0,97.0,12,-78.0,-35.0,-113.0,4.5,13.916666666666666,1.5833333333333333,2.9166666666666665,8.083333333333334,5.833333333333333,-9.416666666666666,1.5833333333333333,8.083333333333334,-6.5,2.9166666666666665,5.833333333333333,1.0,0.0,0.0,1.0,1.0,0.0,15.0,-15.0
Southgate Anderson,27,6.814814814814815,6.0,184.0,27,3.814814814814815,3.0,103.0,113.0,71.0,63.0,40.0,27,31.0,50.0,81.0,6.814814814814815,3.814814814814815,2.6296296296296298,4.185185185185185,1.4814814814814814,2.3333333333333335,3.0,2.6296296296296298,1.4814814814814814,1.1481481481481481,4.185185185185185,2.3333333333333335,1.0,1.0,1.0,1.0,2.0,5.0,11.0,-3.0
Sparta,27,5.185185185185185,2.0,140.0,27,7.037037037037037,8.0,190.0,91.0,49.0,96.0,94.0,27,-45.0,-5.0,-50.0,5.185185185185185,7.037037037037037,1.8148148148148149,3.3703703703703702,3.4814814814814814,3.5555555555555554,-1.8518518518518519,1.8148148148148149,3.4814814814814814,-1.6666666666666667,3.3703703703703702,3.5555555555555554,1.0,0.0,0.0,1.0,1.0,0.0,11.0,-11.0
Spring Lake,35,5.057142857142857,4.0,177.0,35,2.8857142857142857,2.0,101.0,55.0,122.0,46.0,55.0,35,67.0,9.0,76.0,5.057142857142857,2.8857142857142857,3.4857142857142858,1.5714285714285714,1.5714285714285714,1.3142857142857143,2.1714285714285713,3.4857142857142858,1.5714285714285714,1.9142857142857144,1.5714285714285714,1.3142857142857143,1.0,5.0,5.0,1.0,6.0,43.0,17.0,4.333333333333333
Springport,28,4.25,3.0,119.0,28,9.357142857142858,8.5,262.0,71.0,48.0,128.0,134.0,28,-86.0,-57.0,-143.0,4.25,9.357142857142858,1.7142857142857142,2.5357142857142856,4.785714285714286,4.571428571428571,-5.107142857142857,1.7142857142857142,4.785714285714286,-3.0714285714285716,2.5357142857142856,4.571428571428571,1.0,0.0,0.0,1.0,1.0,3.0,7.0,-4.0
St Charles,26,3.3461538461538463,2.0,87.0,26,10.538461538461538,10.5,274.0,55.0,32.0,170.0,104.0,26,-72.0,-115.0,-187.0,3.3461538461538463,10.538461538461538,1.2307692307692308,2.1153846153846154,4.0,6.538461538461538,-7.1923076923076925,1.2307692307692308,4.0,-2.769230769230769,2.1153846153846154,6.538461538461538,1.0,0.0,0.0,1.0,1.0,1.0,15.0,-14.0
St Clair,33,4.121212121212121,3.0,136.0,33,5.818181818181818,6.0,192.0,66.0,70.0,109.0,83.0,33,-13.0,-43.0,-56.0,4.121212121212121,5.818181818181818,2.121212121212121,2.0,2.515151515151515,3.303030303030303,-1.696969696969697,2.121212121212121,2.515151515151515,-0.3939393939393939,2.0,3.303030303030303,1.0,0.0,0.0,1.0,1.0,1.0,2.0,-1.0
St Clair Shores Lake Shore,24,7.75,7.0,186.0,24,6.916666666666667,5.5,166.0,86.0,100.0,48.0,118.0,24,-18.0,38.0,20.0,7.75,6.916666666666667,4.166666666666667,3.5833333333333335,4.916666666666667,2.0,0.8333333333333334,4.166666666666667,4.916666666666667,-0.75,3.5833333333333335,2.0,1.0,0.0,0.0,1.0,1.0,3.0,8.0,-5.0
St Clair Shores Lakeview,24,7.916666666666667,6.5,190.0,24,4.25,3.5,102.0,99.0,91.0,80.0,22.0,24,69.0,19.0,88.0,7.916666666666667,4.25,3.7916666666666665,4.125,0.9166666666666666,3.3333333333333335,3.6666666666666665,3.7916666666666665,0.9166666666666666,2.875,4.125,3.3333333333333335,1.0,0.0,0.0,1.0,1.0,0.0,6.0,-6.0
St Clair Shores South Lake,14,4.071428571428571,1.5,57.0,14,11.928571428571429,10.5,167.0,34.0,23.0,82.0,85.0,14,-62.0,-48.0,-110.0,4.071428571428571,11.928571428571429,1.6428571428571428,2.4285714285714284,6.071428571428571,5.857142857142857,-7.857142857142857,1.6428571428571428,6.071428571428571,-4.428571428571429,2.4285714285714284,5.857142857142857,1.0,2.0,2.0,1.0,3.0,23.0,38.0,-5.0
St Helen Charlton Heston Academy,17,3.411764705882353,2.0,58.0,17,15.470588235294118,16.0,263.0,34.0,24.0,121.0,142.0,17,-118.0,-87.0,-205.0,3.411764705882353,15.470588235294118,1.411764705882353,2.0,8.352941176470589,7.117647058823529,-12.058823529411764,1.411764705882353,8.352941176470589,-6.9411764705882355,2.0,7.117647058823529,1.0,0.0,0.0,1.0,1.0,1.0,16.0,-15.0
St Ignace,7,4.285714285714286,3.0,30.0,7,10.571428571428571,10.0,74.0,20.0,10.0,8.0,66.0,7,-56.0,12.0,-44.0,4.285714285714286,10.571428571428571,1.4285714285714286,2.857142857142857,9.428571428571429,1.1428571428571428,-6.285714285714286,1.4285714285714286,9.428571428571429,-8.0,2.857142857142857,1.1428571428571428,,,,,,,,
St Johns,21,7.428571428571429,7.0,156.0,21,3.9047619047619047,4.0,82.0,59.0,97.0,50.0,32.0,21,65.0,9.0,74.0,7.428571428571429,3.9047619047619047,4.619047619047619,2.8095238095238093,1.5238095238095237,2.380952380952381,3.5238095238095237,4.619047619047619,1.5238095238095237,3.0952380952380953,2.8095238095238093,2.380952380952381,1.0,0.0,0.0,1.0,1.0,3.0,8.0,-5.0
St Joseph,22,4.954545454545454,3.0,109.0,22,7.0,7.0,154.0,54.0,55.0,94.0,60.0,22,-5.0,-40.0,-45.0,4.954545454545454,7.0,2.5,2.4545454545454546,2.727272727272727,4.2727272727272725,-2.0454545454545454,2.5,2.727272727272727,-0.22727272727272727,2.4545454545454546,4.2727272727272725,1.0,1.0,1.0,1.0,2.0,4.0,16.0,-6.0
St Joseph Michigan Lutheran,27,7.2592592592592595,5.0,196.0,27,2.925925925925926,2.0,79.0,117.0,79.0,43.0,36.0,27,43.0,74.0,117.0,7.2592592592592595,2.925925925925926,2.925925925925926,4.333333333333333,1.3333333333333333,1.5925925925925926,4.333333333333333,2.925925925925926,1.3333333333333333,1.5925925925925926,4.333333333333333,1.5925925925925926,1.0,2.0,2.0,1.0,3.0,31.0,12.0,6.333333333333333
St Joseph Our Lady of the Lake Catholic,24,5.875,4.0,141.0,24,5.333333333333333,3.5,128.0,42.0,99.0,65.0,63.0,24,36.0,-23.0,13.0,5.875,5.333333333333333,4.125,1.75,2.625,2.7083333333333335,0.5416666666666666,4.125,2.625,1.5,1.75,2.7083333333333335,1.0,1.0,1.0,1.0,2.0,13.0,16.0,-1.5
St Louis,31,3.161290322580645,3.0,98.0,31,10.548387096774194,10.0,327.0,41.0,57.0,151.0,176.0,31,-119.0,-110.0,-229.0,3.161290322580645,10.548387096774194,1.8387096774193548,1.3225806451612903,5.67741935483871,4.870967741935484,-7.387096774193548,1.8387096774193548,5.67741935483871,-3.838709677419355,1.3225806451612903,4.870967741935484,1.0,0.0,0.0,1.0,1.0,2.0,15.0,-13.0
Standish-Sterling,37,8.135135135135135,7.0,301.0,37,3.324324324324324,2.0,123.0,177.0,124.0,68.0,55.0,37,69.0,109.0,178.0,8.135135135135135,3.324324324324324,3.3513513513513513,4.783783783783784,1.4864864864864864,1.837837837837838,4.8108108108108105,3.3513513513513513,1.4864864864864864,1.864864864864865,4.783783783783784,1.837837837837838,1.0,6.0,6.0,1.0,7.0,50.0,18.0,4.571428571428571
Stephenson,10,1.1,0.5,11.0,10,13.7,15.5,137.0,8.0,3.0,105.0,32.0,10,-29.0,-97.0,-126.0,1.1,13.7,0.3,0.8,3.2,10.5,-12.6,0.3,3.2,-2.9,0.8,10.5,1.0,0.0,0.0,1.0,1.0,0.0,15.0,-15.0
Sterling Heights,16,3.25,2.0,52.0,16,12.0,13.0,192.0,18.0,34.0,93.0,99.0,16,-65.0,-75.0,-140.0,3.25,12.0,2.125,1.125,6.1875,5.8125,-8.75,2.125,6.1875,-4.0625,1.125,5.8125,1.0,0.0,0.0,1.0,1.0,0.0,10.0,-10.0
Sterling Heights Parkway Christian,50,8.2,8.0,410.0,50,5.16,4.0,258.0,256.0,154.0,156.0,102.0,50,52.0,100.0,152.0,8.2,5.16,3.08,5.12,2.04,3.12,3.04,3.08,2.04,1.04,5.12,3.12,2.0,0.0,0.0,2.0,2.0,0.0,20.0,-10.0
Sterling Heights Stevenson,26,6.384615384615385,6.0,166.0,26,2.576923076923077,2.0,67.0,62.0,104.0,20.0,47.0,26,57.0,42.0,99.0,6.384615384615385,2.576923076923077,4.0,2.3846153846153846,1.8076923076923077,0.7692307692307693,3.8076923076923075,4.0,1.8076923076923077,2.1923076923076925,2.3846153846153846,0.7692307692307693,1.0,2.0,2.0,1.0,3.0,22.0,9.0,4.333333333333333
Stevensville Lakeshore,39,7.128205128205129,7.0,278.0,39,3.3333333333333335,2.0,130.0,146.0,132.0,51.0,79.0,39,53.0,95.0,148.0,7.128205128205129,3.3333333333333335,3.3846153846153846,3.7435897435897436,2.0256410256410255,1.3076923076923077,3.7948717948717947,3.3846153846153846,2.0256410256410255,1.358974358974359,3.7435897435897436,1.3076923076923077,1.0,3.0,3.0,1.0,4.0,31.0,10.0,5.25
Stockbridge,20,2.8,1.0,56.0,20,13.65,14.0,273.0,46.0,10.0,154.0,119.0,20,-109.0,-108.0,-217.0,2.8,13.65,0.5,2.3,5.95,7.7,-10.85,0.5,5.95,-5.45,2.3,7.7,1.0,0.0,0.0,1.0,1.0,0.0,13.0,-13.0
Sturgis,20,3.3,3.0,66.0,20,6.55,6.0,131.0,27.0,39.0,64.0,67.0,20,-28.0,-37.0,-65.0,3.3,6.55,1.95,1.35,3.35,3.2,-3.25,1.95,3.35,-1.4,1.35,3.2,1.0,0.0,0.0,1.0,1.0,4.0,8.0,-4.0
Suttons Bay,32,2.5625,1.0,82.0,32,9.9375,10.0,318.0,66.0,16.0,248.0,70.0,32,-54.0,-182.0,-236.0,2.5625,9.9375,0.5,2.0625,2.1875,7.75,-7.375,0.5,2.1875,-1.6875,2.0625,7.75,2.0,0.0,0.0,2.0,2.0,8.0,14.0,-3.0
